total_molecules,total_atoms,total_molecular_mass,iter
6,286,5425.846,808525
6,286,5425.846,808550
7,286,5425.846,808575
7,286,5425.846,808600
7,286,5425.846,808625
7,286,5425.846,808650
7,286,5425.846,808675
7,286,5425.846,808700
8,286,5425.846,808725
8,286,5425.846,808750
8,286,5425.846,808775
8,286,5425.846,808800
7,286,5425.846,808825
7,286,5425.846,808850
7,286,5425.846,808875
8,286,5425.846,808900
7,286,5425.846,808925
7,286,5425.846,808950
7,286,5425.846,808975
7,286,5425.846,809000
7,286,5425.846,809025
7,286,5425.846,809050
7,286,5425.846,809075
7,286,5425.846,809100
7,286,5425.846,809125
7,286,5425.846,809150
7,286,5425.846,809175
7,286,5425.846,809200
7,286,5425.846,809225
7,286,5425.846,809250
7,286,5425.846,809275
7,286,5425.846,809300
7,286,5425.846,809325
7,286,5425.846,809350
7,286,5425.846,809375
7,286,5425.846,809400
7,286,5425.846,809425
7,286,5425.846,809450
7,286,5425.846,809475
7,286,5425.846,809500
7,286,5425.846,809525
7,286,5425.846,809550
7,286,5425.846,809575
7,286,5425.846,809600
7,286,5425.846,809625
7,286,5425.846,809650
7,286,5425.846,809675
7,286,5425.846,809700
7,286,5425.846,809725
7,286,5425.846,809750
7,286,5425.846,809775
7,286,5425.846,809800
7,286,5425.846,809825
7,286,5425.846,809850
7,286,5425.846,809875
7,286,5425.846,809900
7,286,5425.846,809925
7,286,5425.846,809950
7,286,5425.846,809975
7,286,5425.846,810000
7,286,5425.846,810025
7,286,5425.846,810050
7,286,5425.846,810075
7,286,5425.846,810100
7,286,5425.846,810125
7,286,5425.846,810150
7,286,5425.846,810175
6,286,5425.846,810200
7,286,5425.846,810225
7,286,5425.846,810250
7,286,5425.846,810275
7,286,5425.846,810300
7,286,5425.846,810325
7,286,5425.846,810350
7,286,5425.846,810375
7,286,5425.846,810400
7,286,5425.846,810425
7,286,5425.846,810450
7,286,5425.846,810475
7,286,5425.846,810500
7,286,5425.846,810525
7,286,5425.846,810550
7,286,5425.846,810575
7,286,5425.846,810600
7,286,5425.846,810625
7,286,5425.846,810650
7,286,5425.846,810675
7,286,5425.846,810700
7,286,5425.846,810725
7,286,5425.846,810750
7,286,5425.846,810775
7,286,5425.846,810800
6,286,5425.846,810825
6,286,5425.846,810850
7,286,5425.846,810875
7,286,5425.846,810900
7,286,5425.846,810925
7,286,5425.846,810950
7,286,5425.846,810975
7,286,5425.846,811000
7,286,5425.846,811025
7,286,5425.846,811050
7,286,5425.846,811075
7,286,5425.846,811100
7,286,5425.846,811125
7,286,5425.846,811150
7,286,5425.846,811175
7,286,5425.846,811200
7,286,5425.846,811225
7,286,5425.846,811250
7,286,5425.846,811275
7,286,5425.846,811300
7,286,5425.846,811325
7,286,5425.846,811350
7,286,5425.846,811375
7,286,5425.846,811400
7,286,5425.846,811425
7,286,5425.846,811450
7,286,5425.846,811475
7,286,5425.846,811500
7,286,5425.846,811525
7,286,5425.846,811550
7,286,5425.846,811575
7,286,5425.846,811600
7,286,5425.846,811625
7,286,5425.846,811650
7,286,5425.846,811675
7,286,5425.846,811700
7,286,5425.846,811725
7,286,5425.846,811750
7,286,5425.846,811775
7,286,5425.846,811800
7,286,5425.846,811825
7,286,5425.846,811850
7,286,5425.846,811875
7,286,5425.846,811900
7,286,5425.846,811925
7,286,5425.846,811950
7,286,5425.846,811975
7,286,5425.846,812000
7,286,5425.846,812025
7,286,5425.846,812050
7,286,5425.846,812075
7,286,5425.846,812100
7,286,5425.846,812125
7,286,5425.846,812150
7,286,5425.846,812175
7,286,5425.846,812200
7,286,5425.846,812225
7,286,5425.846,812250
7,286,5425.846,812275
7,286,5425.846,812300
7,286,5425.846,812325
7,286,5425.846,812350
7,286,5425.846,812375
7,286,5425.846,812400
7,286,5425.846,812425
7,286,5425.846,812450
7,286,5425.846,812475
7,286,5425.846,812500
7,286,5425.846,812525
7,286,5425.846,812550
7,286,5425.846,812575
7,286,5425.846,812600
7,286,5425.846,812625
7,286,5425.846,812650
7,286,5425.846,812675
7,286,5425.846,812700
7,286,5425.846,812725
7,286,5425.846,812750
7,286,5425.846,812775
7,286,5425.846,812800
7,286,5425.846,812825
7,286,5425.846,812850
7,286,5425.846,812875
7,286,5425.846,812900
7,286,5425.846,812925
7,286,5425.846,812950
7,286,5425.846,812975
7,286,5425.846,813000
7,286,5425.846,813025
7,286,5425.846,813050
7,286,5425.846,813075
7,286,5425.846,813100
7,286,5425.846,813125
7,286,5425.846,813150
7,286,5425.846,813175
7,286,5425.846,813200
7,286,5425.846,813225
7,286,5425.846,813250
7,286,5425.846,813275
7,286,5425.846,813300
7,286,5425.846,813325
7,286,5425.846,813350
7,286,5425.846,813375
7,286,5425.846,813400
7,286,5425.846,813425
7,286,5425.846,813450
7,286,5425.846,813475
7,286,5425.846,813500
7,286,5425.846,813525
7,286,5425.846,813550
7,286,5425.846,813575
7,286,5425.846,813600
7,286,5425.846,813625
7,286,5425.846,813650
7,286,5425.846,813675
6,286,5425.846,813700
6,286,5425.846,813725
7,286,5425.846,813750
7,286,5425.846,813775
7,286,5425.846,813800
7,286,5425.846,813825
7,286,5425.846,813850
7,286,5425.846,813875
6,286,5425.846,813900
7,286,5425.846,813925
7,286,5425.846,813950
7,286,5425.846,813975
7,286,5425.846,814000
7,286,5425.846,814025
7,286,5425.846,814050
7,286,5425.846,814075
7,286,5425.846,814100
7,286,5425.846,814125
7,286,5425.846,814150
7,286,5425.846,814175
7,286,5425.846,814200
7,286,5425.846,814225
7,286,5425.846,814250
7,286,5425.846,814275
7,286,5425.846,814300
7,286,5425.846,814325
7,286,5425.846,814350
7,286,5425.846,814375
7,286,5425.846,814400
7,286,5425.846,814425
7,286,5425.846,814450
7,286,5425.846,814475
7,286,5425.846,814500
7,286,5425.846,814525
7,286,5425.846,814550
7,286,5425.846,814575
7,286,5425.846,814600
7,286,5425.846,814625
7,286,5425.846,814650
7,286,5425.846,814675
7,286,5425.846,814700
7,286,5425.846,814725
7,286,5425.846,814750
7,286,5425.846,814775
7,286,5425.846,814800
7,286,5425.846,814825
7,286,5425.846,814850
7,286,5425.846,814875
7,286,5425.846,814900
7,286,5425.846,814925
7,286,5425.846,814950
7,286,5425.846,814975
7,286,5425.846,815000
7,286,5425.846,815025
7,286,5425.846,815050
7,286,5425.846,815075
7,286,5425.846,815100
7,286,5425.846,815125
7,286,5425.846,815150
7,286,5425.846,815175
7,286,5425.846,815200
7,286,5425.846,815225
7,286,5425.846,815250
7,286,5425.846,815275
7,286,5425.846,815300
7,286,5425.846,815325
7,286,5425.846,815350
7,286,5425.846,815375
7,286,5425.846,815400
7,286,5425.846,815425
7,286,5425.846,815450
7,286,5425.846,815475
7,286,5425.846,815500
7,286,5425.846,815525
7,286,5425.846,815550
7,286,5425.846,815575
7,286,5425.846,815600
7,286,5425.846,815625
7,286,5425.846,815650
7,286,5425.846,815675
7,286,5425.846,815700
7,286,5425.846,815725
7,286,5425.846,815750
7,286,5425.846,815775
7,286,5425.846,815800
7,286,5425.846,815825
7,286,5425.846,815850
7,286,5425.846,815875
7,286,5425.846,815900
7,286,5425.846,815925
7,286,5425.846,815950
7,286,5425.846,815975
7,286,5425.846,816000
7,286,5425.846,816025
7,286,5425.846,816050
7,286,5425.846,816075
7,286,5425.846,816100
7,286,5425.846,816125
7,286,5425.846,816150
7,286,5425.846,816175
7,286,5425.846,816200
7,286,5425.846,816225
7,286,5425.846,816250
7,286,5425.846,816275
7,286,5425.846,816300
7,286,5425.846,816325
7,286,5425.846,816350
7,286,5425.846,816375
7,286,5425.846,816400
7,286,5425.846,816425
7,286,5425.846,816450
7,286,5425.846,816475
7,286,5425.846,816500
7,286,5425.846,816525
7,286,5425.846,816550
7,286,5425.846,816575
7,286,5425.846,816600
7,286,5425.846,816625
7,286,5425.846,816650
7,286,5425.846,816675
7,286,5425.846,816700
7,286,5425.846,816725
7,286,5425.846,816750
7,286,5425.846,816775
7,286,5425.846,816800
7,286,5425.846,816825
7,286,5425.846,816850
7,286,5425.846,816875
7,286,5425.846,816900
7,286,5425.846,816925
7,286,5425.846,816950
7,286,5425.846,816975
7,286,5425.846,817000
7,286,5425.846,817025
7,286,5425.846,817050
7,286,5425.846,817075
7,286,5425.846,817100
7,286,5425.846,817125
7,286,5425.846,817150
7,286,5425.846,817175
7,286,5425.846,817200
7,286,5425.846,817225
7,286,5425.846,817250
7,286,5425.846,817275
7,286,5425.846,817300
7,286,5425.846,817325
7,286,5425.846,817350
7,286,5425.846,817375
7,286,5425.846,817400
7,286,5425.846,817425
7,286,5425.846,817450
7,286,5425.846,817475
7,286,5425.846,817500
7,286,5425.846,817525
7,286,5425.846,817550
7,286,5425.846,817575
7,286,5425.846,817600
7,286,5425.846,817625
7,286,5425.846,817650
7,286,5425.846,817675
7,286,5425.846,817700
7,286,5425.846,817725
7,286,5425.846,817750
7,286,5425.846,817775
7,286,5425.846,817800
7,286,5425.846,817825
7,286,5425.846,817850
7,286,5425.846,817875
7,286,5425.846,817900
7,286,5425.846,817925
7,286,5425.846,817950
7,286,5425.846,817975
7,286,5425.846,818000
7,286,5425.846,818025
7,286,5425.846,818050
7,286,5425.846,818075
7,286,5425.846,818100
7,286,5425.846,818125
7,286,5425.846,818150
7,286,5425.846,818175
7,286,5425.846,818200
7,286,5425.846,818225
7,286,5425.846,818250
7,286,5425.846,818275
7,286,5425.846,818300
7,286,5425.846,818325
7,286,5425.846,818350
7,286,5425.846,818375
7,286,5425.846,818400
7,286,5425.846,818425
7,286,5425.846,818450
7,286,5425.846,818475
7,286,5425.846,818500
7,286,5425.846,818525
7,286,5425.846,818550
7,286,5425.846,818575
7,286,5425.846,818600
7,286,5425.846,818625
7,286,5425.846,818650
7,286,5425.846,818675
7,286,5425.846,818700
7,286,5425.846,818725
7,286,5425.846,818750
7,286,5425.846,818775
7,286,5425.846,818800
7,286,5425.846,818825
7,286,5425.846,818850
7,286,5425.846,818875
7,286,5425.846,818900
7,286,5425.846,818925
7,286,5425.846,818950
7,286,5425.846,818975
7,286,5425.846,819000
7,286,5425.846,819025
7,286,5425.846,819050
7,286,5425.846,819075
7,286,5425.846,819100
7,286,5425.846,819125
7,286,5425.846,819150
7,286,5425.846,819175
7,286,5425.846,819200
7,286,5425.846,819225
7,286,5425.846,819250
7,286,5425.846,819275
7,286,5425.846,819300
7,286,5425.846,819325
7,286,5425.846,819350
7,286,5425.846,819375
7,286,5425.846,819400
7,286,5425.846,819425
7,286,5425.846,819450
7,286,5425.846,819475
7,286,5425.846,819500
7,286,5425.846,819525
7,286,5425.846,819550
7,286,5425.846,819575
7,286,5425.846,819600
7,286,5425.846,819625
7,286,5425.846,819650
7,286,5425.846,819675
7,286,5425.846,819700
7,286,5425.846,819725
7,286,5425.846,819750
7,286,5425.846,819775
7,286,5425.846,819800
7,286,5425.846,819825
7,286,5425.846,819850
7,286,5425.846,819875
7,286,5425.846,819900
7,286,5425.846,819925
7,286,5425.846,819950
7,286,5425.846,819975
7,286,5425.846,820000
7,286,5425.846,820025
7,286,5425.846,820050
7,286,5425.846,820075
7,286,5425.846,820100
7,286,5425.846,820125
7,286,5425.846,820150
7,286,5425.846,820175
7,286,5425.846,820200
7,286,5425.846,820225
7,286,5425.846,820250
7,286,5425.846,820275
7,286,5425.846,820300
7,286,5425.846,820325
7,286,5425.846,820350
7,286,5425.846,820375
7,286,5425.846,820400
7,286,5425.846,820425
7,286,5425.846,820450
7,286,5425.846,820475
7,286,5425.846,820500
7,286,5425.846,820525
7,286,5425.846,820550
7,286,5425.846,820575
7,286,5425.846,820600
7,286,5425.846,820625
7,286,5425.846,820650
7,286,5425.846,820675
7,286,5425.846,820700
7,286,5425.846,820725
7,286,5425.846,820750
7,286,5425.846,820775
7,286,5425.846,820800
7,286,5425.846,820825
7,286,5425.846,820850
7,286,5425.846,820875
7,286,5425.846,820900
7,286,5425.846,820925
7,286,5425.846,820950
7,286,5425.846,820975
7,286,5425.846,821000
7,286,5425.846,821025
7,286,5425.846,821050
7,286,5425.846,821075
7,286,5425.846,821100
7,286,5425.846,821125
7,286,5425.846,821150
6,286,5425.846,821175
7,286,5425.846,821200
7,286,5425.846,821225
7,286,5425.846,821250
7,286,5425.846,821275
7,286,5425.846,821300
7,286,5425.846,821325
7,286,5425.846,821350
7,286,5425.846,821375
7,286,5425.846,821400
7,286,5425.846,821425
7,286,5425.846,821450
7,286,5425.846,821475
7,286,5425.846,821500
7,286,5425.846,821525
7,286,5425.846,821550
7,286,5425.846,821575
7,286,5425.846,821600
7,286,5425.846,821625
7,286,5425.846,821650
7,286,5425.846,821675
7,286,5425.846,821700
7,286,5425.846,821725
7,286,5425.846,821750
7,286,5425.846,821775
7,286,5425.846,821800
7,286,5425.846,821825
7,286,5425.846,821850
7,286,5425.846,821875
7,286,5425.846,821900
7,286,5425.846,821925
7,286,5425.846,821950
7,286,5425.846,821975
7,286,5425.846,822000
7,286,5425.846,822025
7,286,5425.846,822050
7,286,5425.846,822075
7,286,5425.846,822100
7,286,5425.846,822125
7,286,5425.846,822150
7,286,5425.846,822175
7,286,5425.846,822200
7,286,5425.846,822225
7,286,5425.846,822250
7,286,5425.846,822275
7,286,5425.846,822300
7,286,5425.846,822325
7,286,5425.846,822350
7,286,5425.846,822375
7,286,5425.846,822400
7,286,5425.846,822425
7,286,5425.846,822450
7,286,5425.846,822475
7,286,5425.846,822500
7,286,5425.846,822525
7,286,5425.846,822550
7,286,5425.846,822575
7,286,5425.846,822600
7,286,5425.846,822625
7,286,5425.846,822650
7,286,5425.846,822675
7,286,5425.846,822700
7,286,5425.846,822725
7,286,5425.846,822750
7,286,5425.846,822775
7,286,5425.846,822800
6,286,5425.846,822825
7,286,5425.846,822850
6,286,5425.846,822875
7,286,5425.846,822900
7,286,5425.846,822925
7,286,5425.846,822950
7,286,5425.846,822975
7,286,5425.846,823000
7,286,5425.846,823025
7,286,5425.846,823050
7,286,5425.846,823075
7,286,5425.846,823100
7,286,5425.846,823125
7,286,5425.846,823150
7,286,5425.846,823175
7,286,5425.846,823200
6,286,5425.846,823225
7,286,5425.846,823250
7,286,5425.846,823275
6,286,5425.846,823300
8,286,5425.846,823325
8,286,5425.846,823350
8,286,5425.846,823375
8,286,5425.846,823400
8,286,5425.846,823425
8,286,5425.846,823450
8,286,5425.846,823475
7,286,5425.846,823500
7,286,5425.846,823525
7,286,5425.846,823550
7,286,5425.846,823575
8,286,5425.846,823600
8,286,5425.846,823625
8,286,5425.846,823650
7,286,5425.846,823675
7,286,5425.846,823700
7,286,5425.846,823725
7,286,5425.846,823750
7,286,5425.846,823775
7,286,5425.846,823800
8,286,5425.846,823825
7,286,5425.846,823850
7,286,5425.846,823875
7,286,5425.846,823900
7,286,5425.846,823925
7,286,5425.846,823950
8,286,5425.846,823975
7,286,5425.846,824000
8,286,5425.846,824025
7,286,5425.846,824050
7,286,5425.846,824075
7,286,5425.846,824100
7,286,5425.846,824125
7,286,5425.846,824150
7,286,5425.846,824175
7,286,5425.846,824200
7,286,5425.846,824225
8,286,5425.846,824250
7,286,5425.846,824275
7,286,5425.846,824300
7,286,5425.846,824325
7,286,5425.846,824350
7,286,5425.846,824375
7,286,5425.846,824400
7,286,5425.846,824425
7,286,5425.846,824450
7,286,5425.846,824475
7,286,5425.846,824500
7,286,5425.846,824525
7,286,5425.846,824550
7,286,5425.846,824575
7,286,5425.846,824600
7,286,5425.846,824625
7,286,5425.846,824650
7,286,5425.846,824675
7,286,5425.846,824700
7,286,5425.846,824725
7,286,5425.846,824750
7,286,5425.846,824775
7,286,5425.846,824800
7,286,5425.846,824825
7,286,5425.846,824850
7,286,5425.846,824875
7,286,5425.846,824900
7,286,5425.846,824925
8,286,5425.846,824950
7,286,5425.846,824975
7,286,5425.846,825000
7,286,5425.846,825025
8,286,5425.846,825050
8,286,5425.846,825075
7,286,5425.846,825100
7,286,5425.846,825125
7,286,5425.846,825150
7,286,5425.846,825175
8,286,5425.846,825200
8,286,5425.846,825225
7,286,5425.846,825250
7,286,5425.846,825275
7,286,5425.846,825300
7,286,5425.846,825325
7,286,5425.846,825350
7,286,5425.846,825375
7,286,5425.846,825400
7,286,5425.846,825425
7,286,5425.846,825450
7,286,5425.846,825475
7,286,5425.846,825500
7,286,5425.846,825525
7,286,5425.846,825550
7,286,5425.846,825575
7,286,5425.846,825600
7,286,5425.846,825625
7,286,5425.846,825650
7,286,5425.846,825675
7,286,5425.846,825700
7,286,5425.846,825725
7,286,5425.846,825750
7,286,5425.846,825775
7,286,5425.846,825800
7,286,5425.846,825825
7,286,5425.846,825850
7,286,5425.846,825875
7,286,5425.846,825900
7,286,5425.846,825925
7,286,5425.846,825950
7,286,5425.846,825975
7,286,5425.846,826000
7,286,5425.846,826025
7,286,5425.846,826050
7,286,5425.846,826075
7,286,5425.846,826100
7,286,5425.846,826125
7,286,5425.846,826150
7,286,5425.846,826175
7,286,5425.846,826200
7,286,5425.846,826225
7,286,5425.846,826250
7,286,5425.846,826275
7,286,5425.846,826300
7,286,5425.846,826325
7,286,5425.846,826350
7,286,5425.846,826375
7,286,5425.846,826400
7,286,5425.846,826425
7,286,5425.846,826450
7,286,5425.846,826475
7,286,5425.846,826500
7,286,5425.846,826525
7,286,5425.846,826550
7,286,5425.846,826575
7,286,5425.846,826600
7,286,5425.846,826625
7,286,5425.846,826650
7,286,5425.846,826675
7,286,5425.846,826700
7,286,5425.846,826725
7,286,5425.846,826750
7,286,5425.846,826775
7,286,5425.846,826800
7,286,5425.846,826825
7,286,5425.846,826850
7,286,5425.846,826875
7,286,5425.846,826900
7,286,5425.846,826925
7,286,5425.846,826950
7,286,5425.846,826975
7,286,5425.846,827000
7,286,5425.846,827025
7,286,5425.846,827050
7,286,5425.846,827075
7,286,5425.846,827100
7,286,5425.846,827125
7,286,5425.846,827150
7,286,5425.846,827175
7,286,5425.846,827200
7,286,5425.846,827225
7,286,5425.846,827250
7,286,5425.846,827275
7,286,5425.846,827300
7,286,5425.846,827325
7,286,5425.846,827350
7,286,5425.846,827375
7,286,5425.846,827400
7,286,5425.846,827425
7,286,5425.846,827450
7,286,5425.846,827475
7,286,5425.846,827500
7,286,5425.846,827525
7,286,5425.846,827550
7,286,5425.846,827575
7,286,5425.846,827600
7,286,5425.846,827625
7,286,5425.846,827650
7,286,5425.846,827675
7,286,5425.846,827700
7,286,5425.846,827725
7,286,5425.846,827750
7,286,5425.846,827775
7,286,5425.846,827800
7,286,5425.846,827825
7,286,5425.846,827850
7,286,5425.846,827875
7,286,5425.846,827900
7,286,5425.846,827925
7,286,5425.846,827950
7,286,5425.846,827975
7,286,5425.846,828000
7,286,5425.846,828025
7,286,5425.846,828050
7,286,5425.846,828075
7,286,5425.846,828100
7,286,5425.846,828125
7,286,5425.846,828150
7,286,5425.846,828175
7,286,5425.846,828200
7,286,5425.846,828225
7,286,5425.846,828250
7,286,5425.846,828275
7,286,5425.846,828300
7,286,5425.846,828325
7,286,5425.846,828350
7,286,5425.846,828375
7,286,5425.846,828400
7,286,5425.846,828425
7,286,5425.846,828450
7,286,5425.846,828475
7,286,5425.846,828500
7,286,5425.846,828525
7,286,5425.846,828550
7,286,5425.846,828575
7,286,5425.846,828600
7,286,5425.846,828625
7,286,5425.846,828650
7,286,5425.846,828675
7,286,5425.846,828700
7,286,5425.846,828725
7,286,5425.846,828750
7,286,5425.846,828775
6,286,5425.846,828800
7,286,5425.846,828825
7,286,5425.846,828850
7,286,5425.846,828875
7,286,5425.846,828900
7,286,5425.846,828925
7,286,5425.846,828950
7,286,5425.846,828975
7,286,5425.846,829000
7,286,5425.846,829025
7,286,5425.846,829050
7,286,5425.846,829075
7,286,5425.846,829100
7,286,5425.846,829125
7,286,5425.846,829150
7,286,5425.846,829175
7,286,5425.846,829200
7,286,5425.846,829225
7,286,5425.846,829250
7,286,5425.846,829275
7,286,5425.846,829300
7,286,5425.846,829325
7,286,5425.846,829350
7,286,5425.846,829375
7,286,5425.846,829400
7,286,5425.846,829425
7,286,5425.846,829450
7,286,5425.846,829475
7,286,5425.846,829500
7,286,5425.846,829525
7,286,5425.846,829550
7,286,5425.846,829575
7,286,5425.846,829600
7,286,5425.846,829625
7,286,5425.846,829650
7,286,5425.846,829675
7,286,5425.846,829700
7,286,5425.846,829725
7,286,5425.846,829750
7,286,5425.846,829775
7,286,5425.846,829800
7,286,5425.846,829825
7,286,5425.846,829850
7,286,5425.846,829875
7,286,5425.846,829900
7,286,5425.846,829925
7,286,5425.846,829950
7,286,5425.846,829975
7,286,5425.846,830000
7,286,5425.846,830025
7,286,5425.846,830050
7,286,5425.846,830075
7,286,5425.846,830100
7,286,5425.846,830125
7,286,5425.846,830150
7,286,5425.846,830175
7,286,5425.846,830200
7,286,5425.846,830225
7,286,5425.846,830250
7,286,5425.846,830275
7,286,5425.846,830300
7,286,5425.846,830325
7,286,5425.846,830350
7,286,5425.846,830375
7,286,5425.846,830400
7,286,5425.846,830425
7,286,5425.846,830450
7,286,5425.846,830475
7,286,5425.846,830500
7,286,5425.846,830525
7,286,5425.846,830550
7,286,5425.846,830575
7,286,5425.846,830600
7,286,5425.846,830625
7,286,5425.846,830650
7,286,5425.846,830675
7,286,5425.846,830700
7,286,5425.846,830725
7,286,5425.846,830750
7,286,5425.846,830775
7,286,5425.846,830800
7,286,5425.846,830825
7,286,5425.846,830850
7,286,5425.846,830875
7,286,5425.846,830900
7,286,5425.846,830925
7,286,5425.846,830950
7,286,5425.846,830975
7,286,5425.846,831000
7,286,5425.846,831025
7,286,5425.846,831050
7,286,5425.846,831075
7,286,5425.846,831100
7,286,5425.846,831125
7,286,5425.846,831150
7,286,5425.846,831175
7,286,5425.846,831200
7,286,5425.846,831225
7,286,5425.846,831250
7,286,5425.846,831275
7,286,5425.846,831300
7,286,5425.846,831325
7,286,5425.846,831350
7,286,5425.846,831375
7,286,5425.846,831400
7,286,5425.846,831425
7,286,5425.846,831450
7,286,5425.846,831475
7,286,5425.846,831500
7,286,5425.846,831525
7,286,5425.846,831550
7,286,5425.846,831575
7,286,5425.846,831600
7,286,5425.846,831625
7,286,5425.846,831650
7,286,5425.846,831675
7,286,5425.846,831700
7,286,5425.846,831725
7,286,5425.846,831750
7,286,5425.846,831775
7,286,5425.846,831800
7,286,5425.846,831825
7,286,5425.846,831850
7,286,5425.846,831875
7,286,5425.846,831900
7,286,5425.846,831925
7,286,5425.846,831950
7,286,5425.846,831975
7,286,5425.846,832000
7,286,5425.846,832025
7,286,5425.846,832050
7,286,5425.846,832075
7,286,5425.846,832100
7,286,5425.846,832125
7,286,5425.846,832150
7,286,5425.846,832175
7,286,5425.846,832200
7,286,5425.846,832225
7,286,5425.846,832250
7,286,5425.846,832275
7,286,5425.846,832300
7,286,5425.846,832325
7,286,5425.846,832350
7,286,5425.846,832375
7,286,5425.846,832400
7,286,5425.846,832425
7,286,5425.846,832450
7,286,5425.846,832475
7,286,5425.846,832500
7,286,5425.846,832525
7,286,5425.846,832550
7,286,5425.846,832575
7,286,5425.846,832600
7,286,5425.846,832625
7,286,5425.846,832650
7,286,5425.846,832675
7,286,5425.846,832700
7,286,5425.846,832725
7,286,5425.846,832750
7,286,5425.846,832775
7,286,5425.846,832800
7,286,5425.846,832825
7,286,5425.846,832850
7,286,5425.846,832875
7,286,5425.846,832900
7,286,5425.846,832925
7,286,5425.846,832950
7,286,5425.846,832975
7,286,5425.846,833000
7,286,5425.846,833025
7,286,5425.846,833050
7,286,5425.846,833075
7,286,5425.846,833100
7,286,5425.846,833125
7,286,5425.846,833150
7,286,5425.846,833175
6,286,5425.846,833200
7,286,5425.846,833225
7,286,5425.846,833250
7,286,5425.846,833275
7,286,5425.846,833300
8,286,5425.846,833325
7,286,5425.846,833350
7,286,5425.846,833375
7,286,5425.846,833400
7,286,5425.846,833425
7,286,5425.846,833450
8,286,5425.846,833475
8,286,5425.846,833500
7,286,5425.846,833525
7,286,5425.846,833550
8,286,5425.846,833575
9,286,5425.846,833600
8,286,5425.846,833625
8,286,5425.846,833650
7,286,5425.846,833675
7,286,5425.846,833700
7,286,5425.846,833725
8,286,5425.846,833750
8,286,5425.846,833775
8,286,5425.846,833800
8,286,5425.846,833825
8,286,5425.846,833850
8,286,5425.846,833875
8,286,5425.846,833900
8,286,5425.846,833925
7,286,5425.846,833950
7,286,5425.846,833975
9,286,5425.846,834000
9,286,5425.846,834025
9,286,5425.846,834050
8,286,5425.846,834075
7,286,5425.846,834100
7,286,5425.846,834125
7,286,5425.846,834150
8,286,5425.846,834175
8,286,5425.846,834200
8,286,5425.846,834225
8,286,5425.846,834250
7,286,5425.846,834275
7,286,5425.846,834300
7,286,5425.846,834325
7,286,5425.846,834350
7,286,5425.846,834375
8,286,5425.846,834400
8,286,5425.846,834425
8,286,5425.846,834450
8,286,5425.846,834475
8,286,5425.846,834500
8,286,5425.846,834525
8,286,5425.846,834550
8,286,5425.846,834575
7,286,5425.846,834600
7,286,5425.846,834625
7,286,5425.846,834650
7,286,5425.846,834675
7,286,5425.846,834700
8,286,5425.846,834725
7,286,5425.846,834750
7,286,5425.846,834775
8,286,5425.846,834800
9,286,5425.846,834825
8,286,5425.846,834850
7,286,5425.846,834875
8,286,5425.846,834900
8,286,5425.846,834925
8,286,5425.846,834950
8,286,5425.846,834975
8,286,5425.846,835000
7,286,5425.846,835025
8,286,5425.846,835050
8,286,5425.846,835075
7,286,5425.846,835100
7,286,5425.846,835125
7,286,5425.846,835150
7,286,5425.846,835175
7,286,5425.846,835200
7,286,5425.846,835225
7,286,5425.846,835250
7,286,5425.846,835275
8,286,5425.846,835300
7,286,5425.846,835325
7,286,5425.846,835350
7,286,5425.846,835375
8,286,5425.846,835400
8,286,5425.846,835425
7,286,5425.846,835450
7,286,5425.846,835475
7,286,5425.846,835500
7,286,5425.846,835525
7,286,5425.846,835550
7,286,5425.846,835575
7,286,5425.846,835600
7,286,5425.846,835625
7,286,5425.846,835650
7,286,5425.846,835675
7,286,5425.846,835700
7,286,5425.846,835725
7,286,5425.846,835750
7,286,5425.846,835775
7,286,5425.846,835800
7,286,5425.846,835825
7,286,5425.846,835850
7,286,5425.846,835875
7,286,5425.846,835900
7,286,5425.846,835925
7,286,5425.846,835950
7,286,5425.846,835975
7,286,5425.846,836000
7,286,5425.846,836025
7,286,5425.846,836050
7,286,5425.846,836075
7,286,5425.846,836100
7,286,5425.846,836125
7,286,5425.846,836150
7,286,5425.846,836175
7,286,5425.846,836200
7,286,5425.846,836225
7,286,5425.846,836250
7,286,5425.846,836275
7,286,5425.846,836300
7,286,5425.846,836325
7,286,5425.846,836350
7,286,5425.846,836375
7,286,5425.846,836400
7,286,5425.846,836425
7,286,5425.846,836450
7,286,5425.846,836475
7,286,5425.846,836500
7,286,5425.846,836525
7,286,5425.846,836550
7,286,5425.846,836575
7,286,5425.846,836600
7,286,5425.846,836625
7,286,5425.846,836650
7,286,5425.846,836675
7,286,5425.846,836700
7,286,5425.846,836725
7,286,5425.846,836750
7,286,5425.846,836775
7,286,5425.846,836800
7,286,5425.846,836825
7,286,5425.846,836850
7,286,5425.846,836875
7,286,5425.846,836900
7,286,5425.846,836925
7,286,5425.846,836950
7,286,5425.846,836975
7,286,5425.846,837000
7,286,5425.846,837025
7,286,5425.846,837050
7,286,5425.846,837075
8,286,5425.846,837100
8,286,5425.846,837125
7,286,5425.846,837150
7,286,5425.846,837175
7,286,5425.846,837200
7,286,5425.846,837225
7,286,5425.846,837250
7,286,5425.846,837275
7,286,5425.846,837300
7,286,5425.846,837325
7,286,5425.846,837350
7,286,5425.846,837375
7,286,5425.846,837400
7,286,5425.846,837425
7,286,5425.846,837450
7,286,5425.846,837475
7,286,5425.846,837500
7,286,5425.846,837525
7,286,5425.846,837550
7,286,5425.846,837575
7,286,5425.846,837600
