identifier,value1,value2,value3,diff1,diff2,diff3,a,b,c,parabol_min,parabol_min_diff,value4,diff4
4 13  4,1.414262979,1.415262979,1.414762979,13509.7256,13502.73389,13506.16105,274783.8868,-784499.8521,573392.6423,1.42748518,13461.68577,1.42748518,13461.68577
5 71  1,89.75,90.25,90.0,13518.92539,13488.05362,13502.73389,12.08988486,-2237.922811,116987.7195,92.55352043,13423.9019,90.0,13502.73359
5 71  2,13.45618258,13.95618258,13.70618258,13504.50104,13499.79864,13502.73389,-9.344797707,246.7581951,11876.12949,13.20297147,13505.09989,13.95618258,13499.79833
5 71  3,3.584849594,3.634849594,3.609849594,13502.12157,13497.37887,13499.73484,24.60639356,-272.5047469,14162.78973,5.537275226,13408.32253,3.67119809,13494.008
5 71  5,0.05446513372,0.1044651337,0.07946513372,13502.2152,13518.51308,13496.49631,22188.52928,-3200.471398,13610.70812,0.07211995346,13495.2989,0.07211995346,13495.2989
5 71  7,1.680142746,1.730142746,1.705142746,13493.27085,13502.93455,13498.12021,-28.01323871,288.8071907,13087.11155,5.154833999,13831.4878,1.680142746,13493.27055
5 73  1,47.20709677,47.70709677,47.45709677,13493.29992,13493.29977,13493.29976,0.001420160261,-0.1350891232,13496.51224,47.56122495,13493.29944,47.56122495,13493.29944
5 73  2,-0.05,0.45,0.2,13498.22264,13493.32051,13493.28627,39.76491435,-25.71021363,13496.83772,0.3232776187,13492.68165,0.3232776187,13492.68165
5 73  3,0.2199,0.2699,0.2449,13493.2989,13493.30736,13493.30316,-0.04473864101,0.1912244196,13493.25901,2.137128165,13493.46304,0.2199,13493.29859
5 73  5,1.2109,1.2609,1.2359,13493.23241,13493.23272,13493.23257,-0.006806640886,0.02310299626,13493.21441,1.697092343,13493.23371,1.2109,13493.23211
5 73  7,2.975,3.025,3.0,13493.28572,13493.28102,13493.2833,0.110580826,-0.7576143409,13494.56092,3.425613501,13493.26297,3.0,13493.283
5 74  1,63.2291864,63.7291864,63.4791864,13493.3208,13493.32003,13493.2833,0.5938088092,-75.39053279,15886.19679,63.4804769,13493.283,63.4804769,13493.283
5 74  2,30.27949773,30.77949773,30.52949773,13493.47986,13493.26529,13493.31221,0.9658863362,-59.40517983,14406.66793,30.75164106,13493.26424,30.75164106,13493.26424
5 74  3,0.6295877987,0.6795877987,0.6545877987,13494.12569,13494.56915,13493.25107,1754.160549,-2287.634912,14239.07716,0.6520597311,13493.23956,0.6520597311,13493.23956
5 74  5,2.346187621,2.396187621,2.371187621,13493.17479,13493.19226,13493.17272,17.28521702,-81.62357602,13589.53087,2.361080451,13493.17066,2.361080451,13493.17066
5 74  7,1.071783974,1.121783974,1.096783974,13493.29551,13493.20514,13493.2218,45.63516483,-101.9110928,13550.10011,1.116585129,13493.20361,1.116585129,13493.20361
5 95  1,89.75,90.25,90.0,13500.93546,13488.28677,13493.23299,22.04994742,-3994.287914,194374.5712,90.57363807,13485.97692,90.0,13493.23269
5 95  2,31.87631321,32.37631321,32.12631321,13497.76717,13489.41689,13493.23299,5.744658087,-385.8099396,19958.82234,33.57988707,13481.09493,32.70007635,13485.54168
5 95  3,1.880505645,1.930505645,1.905505645,13485.70933,13498.13677,13486.16248,9216.910076,-34877.19971,46478.70752,1.892022349,13484.48655,1.892022349,13484.48655
5 95  5,-0.015,0.035,0.01,13472.64278,13504.47461,13485.64698,4658.736717,543.4619197,13479.74649,-0.05832717673,13463.89689,0.01,13485.64668
5 95  7,1.687753092,1.737753092,1.712753092,13495.69191,13486.53598,13485.64698,8747.143709,-30146.51343,39459.23246,1.723220426,13484.6883,1.723220426,13484.6883
5102  1,23.90022787,24.40022787,24.15022787,13485.76024,13486.08188,13485.73559,2.967540693,-142.6903023,15200.96974,24.04184424,13485.70043,24.04184424,13485.70043
5102  2,14.16242512,14.66242512,14.41242512,13478.01668,13505.20732,13485.75127,93.77168036,-2648.573358,32180.05077,14.12245866,13477.8666,14.12245866,13477.8666
5102  3,2.160107159,2.210107159,2.185107159,13477.73187,13477.34713,13477.25513,454.9905189,-1996.100919,15666.50936,2.193563202,13477.2223,2.193563202,13477.2223
5102  5,-0.015,0.035,0.01,13463.64954,13528.23099,13477.21758,29956.28871,692.5032791,13467.29692,-0.01155856264,13463.29445,0.01,13477.21728
5102  7,2.975,3.025,3.0,13484.93088,13472.6558,13477.21758,2521.211592,-15372.77113,36904.62664,3.048687222,13471.24089,3.0,13477.21728
3 18  1,141.5841233,141.8341233,141.7091233,13477.32199,13476.99164,13477.21758,-3.889011059,1100.895289,-64432.60793,141.5392336,13477.32953,141.8341233,13476.99134
3 18  4,-0.9896015846,-0.9946015846,-0.9921015846,13481.10071,13472.81768,13476.93038,4610.998143,10805.76139,19658.89673,-1.171737773,13328.13704,-1.0,13464.13318
3 18  8,0.99875,1.00125,1.0,13466.89938,13464.45869,13465.67628,1759.56466,-4495.403762,16201.51539,1.277419314,13330.25729,1.0,13465.67598
3 18  9,1.723512177,1.733512177,1.728512177,13467.50212,13464.1725,13465.67628,6440.899748,-22599.3093,33285.03139,1.754359654,13461.37287,1.750847299,13461.45233
3 18 13,-0.08344062238,-0.08444062238,-0.08394062238,13474.56914,13488.68795,13478.20446,13696319.34,2285236.335,108797.714,-0.08342519906,13474.56558,-0.08342519906,13474.56558
3 18 14,4.706534359,4.711534359,4.709034359,13474.53232,13475.18275,13474.60408,40552.25857,-381793.8736,912108.5527,4.707430449,13474.49946,4.707430449,13474.49946
4 12  1,0.2699661577,0.2709661577,0.2704661577,13474.51648,13474.26413,13474.38529,20059.8371,-11103.36525,15010.05378,0.2767561172,13473.59135,0.2736758193,13473.78168
4 12  2,1.548245627,1.549245627,1.548745627,13474.06908,13473.11245,13473.56464,104492.8269,-324622.2505,265593.0008,1.553323133,13471.37484,1.553323133,13471.37484
4 12  3,12.7039223,12.7164223,12.7101723,13469.3149,13469.19404,13469.25927,-122.9889503,3116.753168,-6276.532542,12.67086661,13469.44898,12.7164223,13469.19374
3 17  1,9.875,10.125,10.0,13469.15984,13469.15984,13469.15984,,,,10.0,,10.0,
3 17  4,0.3541,0.3591,0.3566,13469.15984,13469.15984,13469.15984,,,,0.3566,,0.3566,
3 17  8,0.23895,0.24145,0.2402,13469.15984,13469.15984,13469.15984,,,,0.2402,,0.2402,
3 17  9,1.9175,1.9275,1.9225,13469.15984,13469.15984,13469.15984,,,,1.9225,,1.9225,
3 17 13,-0.1345,-0.1355,-0.135,13469.15984,13469.15984,13469.15984,,,,-0.135,,-0.135,
3 17 14,5.5964,5.6014,5.5989,13469.15984,13469.15984,13469.15984,,,,5.5989,,5.5989,
3 10  1,199.875,200.125,200.0,13490.44044,13448.72931,13469.15984,27.20244144,-11047.8211,1134935.722,203.0667197,13213.32685,200.0,13469.15954
3 10  4,-0.3397951685,-0.3447951685,-0.3422951685,13474.93397,13464.44459,13469.15984,84710.11214,60089.59985,24112.39604,-0.3546778438,13456.17088,-0.3482431202,13459.67836
3 10  8,0.531637894,0.534137894,0.532887894,13462.46125,13456.9404,13459.57554,80182.04135,-87664.41816,37405.62791,0.5466586824,13444.36995,0.539479273,13448.50285
3 10  9,2.288692472,2.298692472,2.293692472,13444.20367,13445.93463,13445.04142,1109.180602,-4915.142749,18883.44029,2.215663861,13438.28791,2.265805547,13441.0766
3 10 13,-0.04294660365,-0.04394660365,-0.04344660365,13433.05186,13456.17309,13441.20426,13632844.86,1161480.378,38170.12349,-0.04259860616,13431.40059,-0.04259860616,13431.40059
3 10 14,4.957669209,4.962669209,4.960169209,13434.8391,13428.22051,13431.45459,12034.65049,-120711.5233,316089.1772,5.015165312,13395.05463,5.012295902,13395.15372
4 13  1,0.3114478187,0.3124478187,0.3119478187,13389.34159,13394.39967,13392.15426,-1134535.401,712889.7631,-98588.97695,0.3141769586,13397.79154,0.3114478187,13389.34129
4 13  2,1.813817281,1.814817281,1.814317281,13386.63905,13390.59772,13389.16133,-2171807.37,7884653.958,-7142833.948,1.815228659,13390.96496,1.813817281,13386.63875
4 13  3,10.01441931,10.02691931,10.02066931,13378.51905,13391.15493,13386.76432,-49339.66923,989843.8889,-4951127.174,10.0309133,13391.9417,10.01441931,13378.51875
4 13  4,1.414762979,1.415762979,1.415262979,13381.5567,13375.8083,13378.46615,865383.3637,-2455238.472,1754850.27,1.41858428,13368.91977,1.41858428,13368.91977
5 71  1,89.75,90.25,90.0,13386.93195,13352.2912,13369.98547,-5.982415581,1007.553301,-28852.24539,84.20957113,13570.56998,90.0,13369.98518
5 71  2,13.70618258,14.20618258,13.95618258,13373.36673,13377.67793,13369.98547,88.58972383,-2464.126314,30504.71591,13.90751776,13369.77537,13.90751776,13369.77537
5 71  3,3.64619809,3.69619809,3.67119809,13373.49402,13368.24433,13370.85928,15.83177137,-221.2368783,13969.68789,6.987117014,13196.78362,3.733160071,13364.41414
5 71  5,0.04711995346,0.09711995346,0.07211995346,13375.97281,13403.52402,13367.8857,34980.34373,-4494.537373,13510.0887,0.06424375655,13365.71542,0.06424375655,13365.71542
5 71  7,1.655142746,1.705142746,1.680142746,13366.68838,13376.46829,13371.54885,47.17160678,37.08809949,13176.07578,-0.393118891,13168.78547,1.638591318,13363.50261
5 73  1,47.31122495,47.81122495,47.56122495,13363.21596,13363.21608,13363.2159,0.001885254693,-0.1790840892,13367.46878,47.49599348,13363.21559,47.49599348,13363.21559
5 73  2,0.07327761867,0.5732776187,0.3232776187,13363.20379,13363.26526,13363.23451,0.0001693998929,0.1228266721,13363.19479,-362.5346805,13340.93003,0.2,13363.21906
5 73  3,0.1949,0.2449,0.2199,13363.19657,13363.20183,13363.19922,-0.02854597406,0.1177617794,13363.1747,2.062668787,13363.29586,0.1949,13363.19627
5 73  5,1.1859,1.2359,1.2109,13363.15225,13363.15243,13363.15234,-0.003936947905,0.01321207617,13363.14212,1.677959232,13363.1529,1.1859,13363.15195
5 73  7,2.975,3.025,3.0,13363.19931,13363.19675,13363.19799,0.05975257081,-0.4098277846,13363.8897,3.429373657,13363.18668,3.0,13363.1977
5 74  1,63.2304769,63.7304769,63.4804769,13363.23293,13363.26506,13363.19799,0.8160448641,-103.5415813,16647.59307,63.44110834,13363.19643,63.44110834,13363.19643
5 74  2,30.50164106,31.00164106,30.75164106,13363.33506,13363.18265,13363.19853,0.9650904798,-59.66105735,14285.22318,30.90956682,13363.17417,30.90956682,13363.17417
5 74  3,0.6270597311,0.6770597311,0.6520597311,13364.07131,13364.50132,13363.19334,1748.757269,-2271.988112,14101.12537,0.6496007629,13363.18247,0.6496007629,13363.18247
5 74  5,2.336080451,2.386080451,2.361080451,13363.16769,13363.17986,13363.16145,19.72546728,-92.90345397,13472.5504,2.35491136,13363.1604,2.35491136,13363.1604
5 74  7,1.091585129,1.141585129,1.116585129,13363.18544,13363.10587,13363.11604,47.37465495,-107.387033,13423.95787,1.133380634,13363.10238,1.133380634,13363.10238
5 95  1,89.75,90.25,90.0,13375.99714,13354.08404,13363.14933,30.26015466,-5490.654038,262414.76,90.72415688,13347.28051,90.0,13363.14903
5 95  2,32.45007635,32.95007635,32.70007635,13368.85617,13358.06015,13363.14933,4.941279753,-344.7524819,19352.89611,34.88493863,13339.56123,33.27957711,13352.29582
5 95  3,1.867022349,1.917022349,1.892022349,13357.04766,13349.08179,13354.60742,-2468.301174,9180.844484,4820.142064,1.859749649,13357.17792,1.917022349,13349.08149
5 95  5,-0.015,0.035,0.01,13331.62951,13371.58444,13348.87909,4364.619686,711.8061171,13341.32457,-0.08154274235,13312.30296,0.01,13348.87879
5 95  7,1.698220426,1.748220426,1.723220426,13352.65794,13347.94525,13348.87909,2276.006146,-7938.374414,20269.87364,1.743926401,13347.90298,1.743926401,13347.90298
5102  1,23.79184424,24.29184424,24.04184424,13346.21497,13352.33228,13347.72611,24.76022445,-1178.328289,27365.24717,23.79478205,13346.21445,23.79478205,13346.21445
5102  2,13.87245866,14.37245866,14.12245866,13345.81215,13362.62674,13346.29609,126.7736806,-3547.082953,38155.59896,13.98982398,13344.06559,13.98982398,13344.06559
5102  3,2.168563202,2.218563202,2.193563202,13346.78505,13343.55989,13344.05287,1791.357939,-7923.416932,22105.05672,2.211567203,13343.47191,2.211567203,13343.47191
5102  5,-0.015,0.035,0.01,13331.61463,13392.69566,13343.63493,29632.35239,628.9735722,13334.38196,-0.01061295377,13331.04402,0.01,13343.63463
5102  7,2.975,3.025,3.0,13351.71398,13337.57428,13343.63493,1614.725104,-9971.144709,28724.54312,3.087567254,13331.25288,3.0,13343.63463
3 18  1,141.7091233,141.9591233,141.8341233,13343.5207,13343.56157,13343.63493,-6.00262633,1702.917972,-107433.8978,141.8477412,13343.63574,141.7091233,13343.5204
3 18  4,-0.9975,-1.0025,-1.0,13347.40799,13339.98661,13343.44909,39713.67946,80911.6357,54541.40533,-1.018687223,13329.58028,-1.0,13343.44879
3 18  8,0.99875,1.00125,1.0,13344.6793,13342.21985,13343.44909,310.0040229,-1603.789166,14637.23423,2.586723151,12562.95467,1.0,13343.44879
3 18  9,1.745847299,1.755847299,1.750847299,13346.07705,13341.14744,13343.44909,6526.198213,-23345.71411,34212.38912,1.788615159,13334.13975,1.773405772,13335.64942
3 18 13,-0.08292519906,-0.08392519906,-0.08342519906,13343.23077,13349.5389,13334.90016,45938678.03,7658578.592,332530.9935,-0.08335654093,13334.68331,-0.08335654093,13334.68331
3 18 14,4.704930449,4.709930449,4.707430449,13337.10469,13335.4372,13334.90016,219324.9574,-2065247.463,4875124.255,4.708190731,13334.77309,4.708190731,13334.77309
4 12  1,0.2731758193,0.2741758193,0.2736758193,13334.90793,13335.20744,13335.05989,-8828.340415,5131.712248,12591.86339,0.2906385576,13337.59981,0.2731758193,13334.90763
4 12  2,1.552823133,1.553823133,1.553323133,13334.87675,13335.0651,13334.92961,165268.5281,-513242.5104,411804.3813,1.552753317,13334.87565,1.552753317,13334.87565
4 12  3,12.7101723,12.7226723,12.7164223,13334.99312,13334.74666,13334.86254,188.1124078,-4803.950306,44004.7557,12.76882892,13334.3456,12.76882892,13334.3456
3 17  1,9.875,10.125,10.0,13334.16622,13334.16622,13334.16622,,,,10.0,,10.0,
3 17  4,0.3541,0.3591,0.3566,13334.16622,13334.16622,13334.16622,,,,0.3566,,0.3566,
3 17  8,0.23895,0.24145,0.2402,13334.16622,13334.16622,13334.16622,,,,0.2402,,0.2402,
3 17  9,1.9175,1.9275,1.9225,13334.16622,13334.16622,13334.16622,,,,1.9225,,1.9225,
3 17 13,-0.1345,-0.1355,-0.135,13334.16622,13334.16622,13334.16622,,,,-0.135,,-0.135,
3 17 14,5.5964,5.6014,5.5989,13334.16622,13334.16622,13334.16622,,,,5.5989,,5.5989,
3 10  1,199.875,200.125,200.0,13353.69946,13318.12398,13334.16622,111.7116674,-44826.96887,4510261.244,200.6369161,13288.84874,200.0,13334.16593
3 10  4,-0.3457431202,-0.3507431202,-0.3482431202,13339.9144,13331.89591,13334.16622,278228.6549,195386.1285,47634.34227,-0.3511251,13331.85501,-0.3511251,13331.85501
3 10  8,0.538229273,0.540729273,0.539479273,13333.93453,13328.77453,13331.25491,63756.42238,-70854.53759,33000.27495,0.5556658839,13314.55003,0.5461365657,13320.33961
3 10  9,2.260805547,2.270805547,2.265805547,13317.51551,13317.96119,13317.70989,1138.288251,-5113.711493,19060.55642,2.246228707,13317.27334,2.246228707,13317.27334
3 10 13,-0.04209860616,-0.04309860616,-0.04259860616,13312.51539,13329.19713,13317.26121,14380197.64,1208471.007,38701.54192,-0.04201858129,13312.423,-0.04201858129,13312.423
3 10 14,5.009795902,5.014795902,5.012295902,13315.80837,13310.24804,13313.00031,4462.833788,-45850.15343,131007.2713,5.136887862,13243.72275,5.064943861,13266.8221
4 13  1,0.3109478187,0.3119478187,0.3114478187,13280.64519,13284.54565,13282.66469,-277074.2648,176488.813,-14808.25844,0.3184864771,13296.3914,0.3109478187,13280.64489
4 13  2,1.813317281,1.814317281,1.813817281,13279.29436,13281.63767,13280.65889,-771480.6506,2800993.179,-2529089.423,1.815335989,13282.43799,1.813317281,13279.29407
4 13  3,10.00816931,10.02066931,10.01441931,13272.71606,13282.98415,13279.29136,-36896.03461,739806.17,-3695198.464,10.02555123,13283.8632,10.00816931,13272.71577
4 13  4,1.41808428,1.41908428,1.41858428,13274.85509,13272.34703,13272.64287,3832761.599,-10876698.76,7729808.526,1.418911466,13272.23227,1.418911466,13272.23227
5 71  1,89.75,90.25,90.0,13283.39334,13262.17623,13273.58136,-12.74534179,2251.727299,-86144.60707,88.33530464,13308.90109,90.0,13273.58107
5 71  2,13.65751776,14.15751776,13.90751776,13270.87869,13275.44069,13273.58136,-6.746808458,196.7867092,11841.728,14.58368875,13276.66576,13.65751776,13270.87839
5 71  3,3.708160071,3.758160071,3.733160071,13271.90563,13268.78451,13270.96506,-991.9915682,7344.104197,-320.8767499,3.701696886,13271.94677,3.758160071,13268.78421
5 71  5,0.03924375655,0.08924375655,0.06424375655,13274.60545,13279.97062,13268.80498,13572.88881,-1636.643172,13317.93024,0.06029089295,13268.5926,0.06029089295,13268.5926
5 71  7,1.613591318,1.663591318,1.638591318,13265.67612,13274.1607,13269.93611,-28.32233363,262.508953,12915.83616,4.63431009,13524.10981,1.613591318,13265.67583
5 73  1,47.24599348,47.74599348,47.49599348,13265.66756,13265.66752,13265.66747,0.001030151121,-0.09793129372,13267.99493,47.53248903,13265.66718,47.53248903,13265.66718
5 73  2,-0.05,0.45,0.2,13270.09926,13265.62527,13265.59589,36.26193977,-23.4527537,13268.83597,0.3233797454,13265.0436,0.3233797454,13265.0436
5 73  3,0.1699,0.2199,0.1949,13265.60573,13265.61499,13265.61039,-0.04872305435,0.2040696023,13265.57247,2.09417908,13265.78585,0.1699,13265.60544
5 73  5,1.1609,1.2109,1.1859,13265.67095,13265.67125,13265.6711,-0.006304073031,0.02090476933,13265.65518,1.658036735,13265.67221,1.1609,13265.67065
5 73  7,2.975,3.025,3.0,13265.69335,13265.68954,13265.69139,0.0872214805,-0.5995853231,13266.70515,3.437142546,13265.67443,3.0,13265.69109
5 74  1,63.19110834,63.69110834,63.44110834,13265.72104,13265.76853,13265.69139,0.8543796502,-108.310602,16698.35083,63.38552305,13265.68845,63.38552305,13265.68845
5 74  2,30.65956682,31.15956682,30.90956682,13265.78003,13265.72069,13265.69169,0.9387118002,-58.14903945,14166.20682,30.97278602,13265.68764,30.97278602,13265.68764
5 74  3,0.6246007629,0.6746007629,0.6496007629,13266.46022,13266.98713,13265.67373,1679.911302,-2172.005024,13967.71895,0.6464641976,13265.65691,0.6464641976,13265.65691
5 74  5,2.32991136,2.37991136,2.35491136,13265.60303,13265.60307,13265.59083,19.54678205,-92.06093678,13373.9874,2.354887278,13265.59054,2.354887278,13265.59054
5 74  7,1.108380634,1.158380634,1.133380634,13265.64226,13265.58854,13265.59083,39.30936465,-90.17942337,13317.30354,1.147047582,13265.5832,1.147047582,13265.5832
5 95  1,89.75,90.25,90.0,13277.09168,13267.09815,13265.64881,103.1377073,-18584.77438,850479.9137,90.09689504,13264.68019,90.0,13265.64851
5 95  2,33.02957711,33.52957711,33.27957711,13269.40684,13263.08565,13265.64881,9.558973284,-648.8795543,24273.23387,33.94086033,13261.46842,33.86487288,13261.52361
5 95  3,1.892022349,1.942022349,1.917022349,13257.09547,13267.99839,13256.91728,9007.43265,-34316.84108,45940.98161,1.904917995,13255.59726,1.904917995,13255.59726
5 95  5,-0.015,0.035,0.01,13237.63017,13281.97005,13256.78365,4826.337731,790.2708287,13248.39831,-0.08187065149,13216.04802,0.01,13256.78335
5 95  7,1.718926401,1.768926401,1.743926401,13266.14588,13255.92378,13256.78365,6801.893091,-23928.44387,34299.77204,1.758954716,13255.24714,1.758954716,13255.24714
5102  1,23.54478205,24.04478205,23.79478205,13253.95207,13258.15788,13255.87758,2.838223351,-126.6581835,14662.70308,22.3129345,13249.64491,23.30933423,13252.46274
5102  2,13.73982398,14.23982398,13.98982398,13254.13999,13267.36335,13254.85659,94.32127421,-2612.629321,31344.97622,13.84962906,13253.00245,13.84962906,13253.00245
5102  3,2.186567203,2.236567203,2.211567203,13254.76701,13252.36761,13253.30598,418.1351331,-1897.455968,15404.5461,2.268950655,13251.92882,2.258932875,13251.97078
5102  5,-0.015,0.035,0.01,13238.22883,13302.06137,13251.89669,29197.452,692.7018542,13242.04993,-0.01186236824,13237.94109,0.01,13251.8964
5102  7,2.975,3.025,3.0,13261.54331,13245.30329,13251.89669,2442.57108,-14980.22689,36209.43766,3.066487403,13241.09883,3.0,13251.8964
