identider,sensitivity1/3,sensitivity2/3,sensitivity4/3,min_sensitivity,max_sensitivity
3 17 13,1.0,1.0,,1.0,1.0
3 17 14,1.0,1.0,,1.0,1.0
3 10  1,1.0014947054477792,1.0470903603515622,0.9946512055318751,0.9946512055318751,1.0470903603515622
3 10  4,1.0001695020681096,0.9999195190643365,0.9999122298278679,0.9999122298278679,1.0001695020681096
3 10  8,1.0002753945191782,0.999746309710558,0.9990102747693236,0.9990102747693236,1.0002753945191782
3 10  9,0.9999610054855775,1.00004183954941,0.9997998049604139,0.9997998049604139,1.00004183954941
3 10 13,1.046610809451625,1.0029412637157982,0.9951893082833263,0.9951893082833263,1.046610809451625
3 10 14,0.9998561832492627,1.0001452460977138,0.9973819917810239,0.9973819917810239,1.0001452460977138
4 13  1,0.9997340597581064,1.0002282190694658,0.9997340373470683,0.9997340373470683,1.0002282190694658
4 13  2,0.9998241276164322,1.0001425708827638,0.9998241051994131,0.9998241051994131,1.0001425708827638
4 13  3,0.9991548000204391,1.0004726218796356,0.9991547775993049,0.9991547775993049,1.0004726218796356
4 13  4,1.0002767413973885,0.9997514207087236,0.9987751112435832,0.9987751112435832,1.0002767413973885
5 71  1,1.0010378774155753,0.9989258622117032,0.9999999775544954,0.9989258622117032,1.0010378774155753
5 71  2,0.999785919537563,1.0001363829674155,0.9997858970920583,0.9997858970920583,1.0001363829674155
5 71  3,1.0000955709541708,0.9998296123794189,0.9998295899291125,0.9998295899291125,1.0000955709541708
5 71  5,0.9996624691836153,1.0002451210930792,0.999662446729463,0.999662446729463,1.0002451210930792
5 71  7,0.9997048321544528,1.0002949268905368,0.999704809692545,0.999704809692545,1.0002949268905368
5 73  1,0.9999996166760257,1.0000004160052367,0.9999989147097423,0.9999989147097423,1.0000004160052367
5 73  2,1.0003674433860428,1.0000038979190942,0.9999554888278105,0.9999554888278105,1.0003674433860428
5 73  3,0.9999998045937738,1.0000001940445102,0.999999782125462,0.999999782125462,1.0000001940445102
5 73  5,0.9999999918296959,1.0000000074894455,0.9999999700422185,0.9999999700422185,1.0000000074894455
5 73  7,1.0000001988123786,0.9999998141240433,0.9999999775314777,0.9999998141240433,1.0000001988123786
5 74  1,0.999999732420326,1.000011670695142,0.9999984156287499,0.9999984156287499,1.000011670695142
5 74  2,1.0000034260861692,1.0000059439054565,0.9999998931050221,0.9999998931050221,1.0000059439054565
5 74  3,1.0000495719574023,1.000082234109096,0.9999989657756937,0.9999989657756937,1.000082234109096
5 74  5,0.9999994369287317,1.000001691937245,0.9999994151412099,0.9999994151412099,1.000001691937245
5 74  7,0.9999960005924406,1.0000090262420862,0.9999957588849698,0.9999957588849698,1.0000090262420862
5 95  1,1.0013488596008597,1.045268540475562,0.9948277181653764,0.9948277181653764,1.045268540475562
5 95  2,0.9999286644777367,1.0001863074284536,0.9999278077682794,0.9999278077682794,1.0001863074284536
5 95  3,1.0001041166722027,1.0000126903167614,0.9999910328022327,0.9999910328022327,1.0001041166722027
5 95  5,0.9981502401808671,1.0022925273456809,0.999999977542696,0.9981502401808671,1.0022925273456809
5 95  7,1.0001795910606592,0.9999896328918115,0.9999733234448607,0.9999733234448607,1.0001795910606592
5102  1,0.9997411543123821,1.0003255437256589,0.9995362856504075,0.9995362856504075,1.0003255437256589
5102  2,0.999982485509554,1.000597007592796,0.9999185192188177,0.9999185192188177,1.000597007592796
5102  3,1.00016864963164,0.9998986977348172,0.9998655074971157,0.9998655074971157,1.00016864963164
5102  5,0.9993303703237371,1.0555040572618535,0.9999999775277202,0.9993303703237371,1.0555040572618535
5102  7,1.000868332979681,1.0450342636144894,0.9946881066762231,0.9946881066762231,1.0450342636144894
3 18  1,0.9999782631004627,0.9999348396750122,0.9999348178918234,0.9999348178918234,0.9999782631004627
3 18  4,1.0004019234903379,0.9995562705358146,0.9995562480704647,0.9995562480704647,1.0004019234903379
3 18  8,1.0000818075369986,0.999917492321904,0.9999999775246534,0.999917492321904,1.0000818075369986
3 18  9,1.0001706103553298,0.9998530343902658,0.9995359542449674,0.9995359542449674,1.0001706103553298
3 18 13,1.0425337433613138,1.0010987357480903,0.995081451697759,0.995081451697759,1.0425337433613138
3 18 14,0.9998932437309578,1.0000596620809574,0.9998932219400729,0.9998932219400729,1.0000596620809574
4 12  1,0.9999507586096426,1.000049599613572,0.9996896806272096,0.9996896806272096,1.000049599613572
4 12  2,0.9999181174462132,1.0000855732518743,0.9990501291400393,0.9990501291400393,1.0000855732518743
4 12  3,0.9999653908270787,1.0000347018055182,0.9992811724097491,0.9992811724097491,1.0000347018055182
3 17  1,1.0,1.0,,1.0,1.0
3 17  4,1.0,1.0,,1.0,1.0
3 17  8,1.0,1.0,,1.0,1.0
3 17  9,1.0,1.0,,1.0,1.0
3 17 13,1.0,1.0,,1.0,1.0
3 17 14,1.0,1.0,,1.0,1.0
3 10  1,1.0015550901670554,1.04303793677736,0.9951762793634967,0.9951762793634967,1.04303793677736
3 10  4,1.0000509601645355,1.0000351450818847,0.9999996140670598,0.9999996140670598,1.0000509601645355
3 10  8,1.0002740990877739,0.9997474879391515,0.999007214571579,0.999007214571579,1.0002740990877739
3 10  9,0.999959569502424,1.0000433070483918,0.9997926695843546,0.9997926695843546,1.0000433070483918
3 10 13,1.0452750294451867,1.00296060949282,0.9953599693984647,0.9953599693984647,1.0452750294451867
3 10 14,0.999854896771131,1.0001465868058947,0.9973676475471548,0.9973676475471548,1.0001465868058947
4 13  1,0.9997545239575152,1.00018480466621,0.9997545014861308,0.9997545014861308,1.00018480466621
4 13  2,0.9998029840297835,1.0000962787028442,0.9998029615530604,0.9998029615530604,1.0000962787028442
4 13  3,0.9990571733883455,1.0003676377555593,0.9990571515884769,0.9990571515884769,1.0003676377555593
4 13  4,1.000240215858183,1.0431035076883806,0.9947014544597664,0.9947014544597664,1.0431035076883806
5 71  1,1.0441843012803667,0.9990015923646919,0.9999999774996896,0.9990015923646919,1.0441843012803667
5 71  2,1.0435959836198723,0.9999798854043648,0.9945429322271916,0.9945429322271916,1.0435959836198723
5 71  3,1.0001656787915223,0.9998362651406001,0.9996342966614765,0.9996342966614765,1.0001656787915223
5 71  5,0.9999414735783069,1.0000726524305885,0.9999390542179228,0.9999390542179228,1.0000726524305885
5 71  7,0.9997014643027895,1.0002741118413625,0.999701441792952,0.999701441792952,1.0002741118413625
5 73  1,0.9999995646794297,1.0000004830830151,0.9999988161736846,0.9999988161736846,1.0000004830830151
5 73  2,0.9999973921457639,1.0000026105835444,0.9999987008491719,0.9999973921457639,1.0000026105835444
5 73  3,0.9999999181212627,1.0000000818787373,0.9999998956046099,0.9999998956046099,1.0000000818787373
5 73  5,0.9999999965883912,1.000000002729287,0.9999999740717734,0.9999999740717734,1.000000002729287
5 73  7,1.0000001064422885,0.9999999003809349,0.999999977483362,0.9999999003809349,1.0000001064422885
5 74  1,1.000001118326353,1.0000091226499952,0.9999991955419338,0.9999991955419338,1.0000091226499952
5 74  2,1.0000026999725602,1.0000067543665336,0.999999760502813,0.999999760502813,1.0000067543665336
5 74  3,1.0000504946413211,1.0000833403124187,0.9999989696920655,0.9999989696920655,1.0000833403124187
5 74  5,0.9999995551255481,1.000001598682271,0.9999995251033459,0.9999995251033459,1.000001598682271
5 74  7,0.9999967282581163,1.000008318889895,0.9999966511555441,0.9999966511555441,1.000008318889895
5 95  1,1.0011499086826365,1.0446132462418378,0.9948400902751834,0.9948400902751834,1.0446132462418378
5 95  2,0.9999437342759404,1.0001740756002035,0.9999436824464147,0.9999436824464147,1.0001740756002035
5 95  3,1.000065382016225,1.0000339926194903,0.9999987382860628,0.9999987382860628,1.000065382016225
5 95  5,0.9983261269070587,1.0020624476940447,0.9999999774939415,0.9983261269070587,1.0020624476940447
5 95  7,1.0000299910278847,1.0000191519737365,0.9999996787771658,0.9999996787771658,1.0000299910278847
5102  1,0.9998294313286822,1.0002191626656778,0.9997016083218765,0.9997016083218765,1.0002191626656778
5102  2,0.9996596407730279,1.0009203677934042,0.9996574319416222,0.9996574319416222,1.0009203677934042
5102  3,1.0001630585712962,0.9998988957563195,0.9998614545674829,0.9998614545674829,1.0001630585712962
5102  5,0.999340781585837,1.052956224618177,0.9999999774785542,0.999340781585837,1.052956224618177
5102  7,1.0008564448568966,1.0422866207600618,0.9950268163946614,0.9950268163946614,1.0422866207600618
3 18  1,0.9999653197661812,0.9998397955348105,0.999839773021823,0.999839773021823,0.9999653197661812
3 18  4,1.0004662481092574,0.9995380784478688,0.9979448758125915,0.9979448758125915,1.0004662481092574
3 18  8,1.0000802960874975,0.9999183751340248,0.9999999774435752,0.9999183751340248,1.0000802960874975
3 18  9,1.0000732393441836,0.9999363997680029,0.9997938178728972,0.9997938178728972,1.0000732393441836
3 18 13,1.0395817375849603,1.0013922413422243,0.9955506977496515,0.9955506977496515,1.0395817375849603
3 18 14,0.9998583582681948,1.0001100238280152,0.9998583364043147,0.9998583364043147,1.0001100238280152
4 12  1,0.9999440480949316,1.0000563072463724,0.9996470066819363,0.9996470066819363,1.0000563072463724
4 12  2,0.9998951554654247,1.000108575827041,0.9984739854381556,0.9984739854381556,1.000108575827041
4 12  3,1.0419137670635596,1.000045242905989,0.9947776979627283,0.9947776979627283,1.0419137670635596
3 17  1,1.0,1.0,,1.0,1.0
3 17  4,1.0,1.0,,1.0,1.0
3 17  8,1.0,1.0,,1.0,1.0
3 17  9,1.0,1.0,,1.0,1.0
3 17 13,1.0,1.0,,1.0,1.0
3 17 14,1.0,1.0,,1.0,1.0
3 10  1,1.0016432309802443,0.9984155854750459,0.9978024403825456,0.9978024403825456,1.0016432309802443
3 10  4,1.0439684528986022,1.0000770354090167,0.9945327421640234,0.9945327421640234,1.0439684528986022
3 10  8,1.0002732121628397,0.9997486037671338,0.9990068943198718,0.9990068943198718,1.0002732121628397
3 10  9,0.9999490095029643,1.0000539011654528,0.9997285991884706,0.9997285991884706,1.0000539011654528
3 10 13,1.040635863046417,1.0031479733658921,0.9959878181537642,0.9959878181537642,1.040635863046417
3 10 14,0.9998359404689561,1.0001654131880444,0.9969629455615766,0.9969629455615766,1.0001654131880444
4 13  1,0.9997396997905706,1.000212357685793,0.999739677191678,0.999739677191678,1.000212357685793
4 13  2,0.999793097653607,1.0001277081700197,0.9997930757338088,0.9997930757338088,1.0001277081700197
4 13  3,1.0382352797397618,1.0004331413400411,0.995380569769348,0.995380569769348,1.0382352797397618
4 13  4,1.0003450968337233,0.9996799529311843,0.9977922765181686,0.9977922765181686,1.0003450968337233
5 71  1,1.039106668690037,0.9990582270568134,0.9999999780729824,0.9990582270568134,1.039106668690037
5 71  2,1.038827206109891,0.9999197423190612,0.9951163975104015,0.9951163975104015,1.038827206109891
5 71  3,1.0001528552534036,0.9998487201288938,0.9996584593106905,0.9996584593106905,1.0001528552534036
5 71  5,1.0002037541469366,1.0000118519500898,0.9999786274174755,0.9999786274174755,1.0002037541469366
5 71  7,0.9997160097830843,1.000280936308056,0.9997159871615372,0.9997159871615372,1.000280936308056
5 73  1,0.9999998258317282,1.00000020296775,0.9999995440082647,0.9999995440082647,1.00000020296775
5 73  2,1.000358532459629,1.000002070119313,0.9999559316237109,0.9999559316237109,1.000358532459629
5 73  3,0.9999998930313739,1.0000001055972336,0.9999998704033953,0.9999998704033953,1.0000001055972336
5 73  5,0.9999999952001335,1.0000000041141712,0.9999999725721914,0.9999999725721914,1.0000000041141712
5 73  7,1.0000001721096536,0.9999998395471756,0.9999999773720376,0.9999998395471756,1.0000001721096536
5 74  1,1.0000032419698883,1.0000020084030885,0.9999999417158545,0.9999999417158545,1.0000032419698883
5 74  2,1.0000108183134235,0.9999985915690072,0.9999979915801471,0.9999979915801471,1.0000108183134235
5 74  3,1.0000524181671329,1.0000864548337576,0.9999989351113409,0.9999989351113409,1.0000864548337576
5 74  5,0.9999994521278083,1.0000015640756812,0.9999994288140981,0.9999994288140981,1.0000015640756812
5 74  7,0.9999956190732322,1.0000079431297038,0.9999947832069418,0.9999947832069418,1.0000079431297038
5 95  1,1.000857565119799,0.9994213018740197,0.9994150173638991,0.9994150173638991,1.000857565119799
5 95  2,0.999572866689063,1.0410937471068926,0.9947008413621734,0.9947008413621734,1.0410937471068926
5 95  3,0.9996060122475573,1.042029863045699,0.9945966351814837,0.9945966351814837,1.042029863045699
5 95  5,0.9984077927215242,1.0020227623661684,0.9999999780349699,0.9984077927215242,1.0020227623661684
5 95  7,1.0007639718890555,0.9996700097433303,0.9996552760129935,0.9996552760129935,1.0007639718890555
5102  1,0.9999316555279881,1.0001160800619822,0.9999109127462363,0.9999109127462363,1.0001160800619822
5102  2,0.9993512803430886,1.0458395253743697,0.9940221113238183,0.9940221113238183,1.0458395253743697
5102  3,0.9999650659401368,1.0000900488081923,0.9999645500015143,0.9999645500015143,1.0000900488081923
5102  5,0.9988015397778516,1.0498768659008655,0.9999999780151357,0.9988015397778516,1.0498768659008655
5102  7,1.0010604770303757,0.9992235234470285,0.9992483120685867,0.9992235234470285,1.0010604770303757
3 18  1,1.0000489672393595,0.9999695278285816,0.9999573258965834,0.9999573258965834,1.0000489672393595
3 18  4,1.0003518536062375,0.999674407440274,0.9987264774457444,0.9987264774457444,1.0003518536062375
3 18  8,1.0000778802708346,1.0392452256217088,0.995123452513477,0.995123452513477,1.0392452256217088
3 18  9,1.0393943280735247,1.0000199465130024,0.9950831614849607,0.9950831614849607,1.0393943280735247
3 18 13,1.0373776128003886,1.0013958022720395,0.9958260786807395,0.9958260786807395,1.0373776128003886
3 18 14,0.9998726615816528,1.000138005737913,0.9991748916034869,0.9991748916034869,1.000138005737913
4 12  1,0.9999534507099623,1.0000469036511612,0.999707800010238,0.999707800010238,1.0000469036511612
4 12  2,1.039567877600728,1.0000771517923974,0.9950828501982826,0.9950828501982826,1.039567877600728
4 12  3,0.9999645110212867,1.0000367103401455,0.9995077362956317,0.9995077362956317,1.0000367103401455
3 17  1,1.0,1.0,,1.0,1.0
3 17  4,1.0,1.0,,1.0,1.0
3 17  8,1.0,1.0,,1.0,1.0
3 17  9,1.0,1.0,,1.0,1.0
3 17 13,1.0,1.0,,1.0,1.0
3 17 14,1.0,1.0,,1.0,1.0
3 10  1,1.0015550836183584,1.0376545427209383,0.9958454786928679,0.9958454786928679,1.0376545427209383
3 10  4,0.9999936683167564,1.000084019951365,0.9999868429162486,0.9999868429162486,1.000084019951365
3 10  8,1.0002692722145825,0.9997521964805904,0.9990134006500552,0.9990134006500552,1.0002692722145825
3 10  9,0.9999647502003984,1.0000381076495655,0.9998274983586176,0.9998274983586176,1.0000381076495655
3 10 13,1.0423076058653626,1.002947787153211,0.9957209424929827,0.9957209424929827,1.0423076058653626
3 10 13,1.041080325536111,1.0017220175982635,0.9954760538282383,0.9954760538282383,1.041080325536111
3 10 14,0.9998420516136133,1.0001593914215754,0.9971040656725452,0.9971040656725452,1.0001593914215754
4 13  1,0.9997761641942893,1.0002366421864517,0.9986508585205444,0.9986508585205444,1.0002366421864517
4 13  2,0.9998123840137688,1.0001498467325252,0.9998123613072163,0.9998123613072163,1.0001498467325252
4 13  3,1.0391781441449257,1.0004798837084004,0.9952797630035071,0.9952797630035071,1.0391781441449257
4 13  4,1.0003505496320664,0.9996746693055768,0.9977357366771971,0.9977357366771971,1.0003505496320664
5 71  1,1.0400120005582223,0.9989659685651356,0.9999999779753734,0.9989659685651356,1.0400120005582223
5 71  2,1.00010589027443,0.9999560608702007,0.9999546822662378,0.9999546822662378,1.00010589027443
5 71  3,1.0001659841264563,0.9998356430136963,0.9996251472431922,0.9996251472431922,1.0001659841264563
5 71  5,1.0001125293171564,1.0404967370449514,0.9949799279783733,0.9949799279783733,1.0404967370449514
5 71  7,0.9996897531708835,1.0003072020349946,0.9996897304536767,0.9996897304536767,1.0003072020349946
5 73  1,0.9999998602112632,1.000000187303135,0.9999996997640924,0.9999996997640924,1.000000187303135
5 73  2,0.9999978019237298,1.0000021994535109,0.9999988913211795,0.9999978019237298,1.0000021994535109
5 73  3,0.9999999276953191,1.000000071616065,0.9999999049709907,0.9999999049709907,1.000000071616065
5 73  5,0.9999999965569257,1.000000003443074,0.9999999745212509,0.9999999745212509,1.000000003443074
5 73  7,1.0000001211963208,0.9999998863784493,0.9999999772756898,0.9999998863784493,1.0000001211963208
5 74  1,1.0000027923356862,1.0000024631774969,0.999999974521228,0.999999974521228,1.0000027923356862
5 74  2,1.0000056556458188,1.000003793614126,0.9999999318265024,0.9999999318265024,1.0000056556458188
5 74  3,1.000053599810978,1.000087901155897,0.9999989381539817,0.9999989381539817,1.000087901155897
5 74  5,0.9999994766521318,1.000001586570379,0.9999994546164321,0.9999994546164321,1.000001586570379
5 74  7,0.9999977454692673,1.0000060763528358,0.9999977075953548,0.9999977075953548,1.0000060763528358
5 95  1,1.0009065602570153,1.0408023188527793,0.995229795631547,0.995229795631547,1.0408023188527793
5 95  2,0.9998998769005029,1.0384479317101731,0.9951563091302452,0.9951563091302452,1.0384479317101731
5 95  3,0.9999446826124377,1.0393639040676308,0.9950587071350256,0.9950587071350256,1.0393639040676308
5 95  5,0.9986172538403018,1.0018017161099428,0.9999999779707981,0.9986172538403018,1.0018017161099428
5 95  7,1.0001375207353738,0.9999634583728162,0.9999624725660281,0.9999624725660281,1.0001375207353738
5102  1,0.9997101020343677,1.0003355333928816,0.9994612601886568,0.9994612601886568,1.0003355333928816
5102  2,1.0001891120006627,1.0005370359010228,0.9999791403114788,0.9999791403114788,1.0005370359010228
5102  3,1.000177913955439,0.9998857557927944,0.9998384103847402,0.9998384103847402,1.000177913955439
5102  5,0.9994428368987561,1.0505037495438307,0.9999999779561785,0.9994428368987561,1.0505037495438307
5102  7,1.0008518628186531,1.0398147486833502,0.9953336605187552,0.9953336605187552,1.0398147486833502
3 18  1,1.000056492490934,0.9998041314070456,0.9998041093714072,0.9998041093714072,1.000056492490934
3 18  4,1.0003502149423855,0.9996836705386727,0.9988228454280974,0.9988228454280974,1.0003502149423855
3 18  8,1.0000868594590584,0.9999202889029358,0.9999593866575226,0.9999202889029358,1.0000868594590584
3 18  9,0.9999912205390152,1.0000351171543804,0.9999908323174842,0.9999908323174842,1.0000351171543804
3 18 13,1.0372083513989745,1.0014243805513339,0.9958568188394453,0.9958568188394453,1.0372083513989745
3 18 14,0.9998493916050387,1.0001614340537421,0.9988756231842807,0.9988756231842807,1.0001614340537421
4 12  1,0.9999498707248031,1.0000504504002534,0.999684756493533,0.999684756493533,1.0000504504002534
4 12  2,0.9999140065305475,1.000091512135484,0.9992863361427777,0.9992863361427777,1.000091512135484
4 12  3,1.0396845351287005,1.000036340315651,0.9950530222180429,0.9950530222180429,1.0396845351287005
3 17  1,1.0,1.0,,1.0,1.0
3 17  4,1.0,1.0,,1.0,1.0
3 17  8,1.0,1.0,,1.0,1.0
3 17  9,1.0,1.0,,1.0,1.0
3 17 13,1.0,1.0,,1.0,1.0
3 17 14,1.0,1.0,,1.0,1.0
3 10  1,1.0015967661687295,1.0377791255889794,0.9958439985166871,0.9958439985166871,1.0377791255889794
3 10  4,0.9999574361214281,1.0001247626315162,0.9999574009981705,0.9999574009981705,1.0001247626315162
3 10  8,1.0002480747011555,0.9997313072173714,0.9997312844897537,0.9997312844897537,1.0002480747011555
3 10  9,1.0000996059223026,1.0000423191006593,0.9999970873326129,0.9999970873326129,1.0000996059223026
3 10 13,1.044133131286448,1.0031747282624264,0.9955673349461955,0.9955673349461955,1.044133131286448
3 10 14,0.9998362730351235,1.0001652021437428,0.9969956014562841,0.9969956014562841,1.0001652021437428
4 13  1,0.9997563484917159,1.0002464557705335,0.9982721973413585,0.9982721973413585,1.0002464557705335
4 13  2,0.99974024826356,1.0001653851038503,0.9997402262369927,0.9997402262369927,1.0001653851038503
4 13  3,1.0406131321091074,1.000508379529878,0.9951108359903916,0.9951108359903916,1.0406131321091074
4 13  4,1.0004058919349994,1.040749643979311,0.995056480510554,0.995056480510554,1.040749643979311
5 71  1,1.0010043375924926,0.9990231903284453,0.9999999779765621,0.9990231903284453,1.0010043375924926
5 71  2,1.000046359336826,1.0001475811222136,0.9999933743863476,0.9999933743863476,1.0001475811222136
5 71  3,1.0001528994528108,0.9998487185708723,0.9996536630973605,0.9996536630973605,1.0001528994528108
5 71  5,1.0000924397429733,1.0420803076029592,0.994774502528306,0.994774502528306,1.0420803076029592
5 71  7,0.9996925295800734,1.0003042044675017,0.99969250755004,0.99969250755004,1.0003042044675017
5 73  1,0.9999999972454194,1.0000000303003866,0.999999972454194,0.999999972454194,1.0000000303003866
5 73  2,1.0003773651737906,1.0000021664738445,0.9999536136326467,0.9999536136326467,1.0003773651737906
5 73  3,0.9999998774215094,1.0000001212012042,0.9999998546962835,0.9999998546962835,1.0000001212012042
5 73  5,0.9999999944908488,1.0000000048205073,0.9999999717655997,0.9999999717655997,1.0000000048205073
5 73  7,1.000000192821903,0.9999998195737909,0.9999999772745614,0.9999998195737909,1.000000192821903
5 74  1,1.0000027442688662,1.0000025418058682,0.9999999765859118,0.9999999765859118,1.0000027442688662
5 74  2,1.0000067219092603,1.0000026898655434,0.9999997617272202,0.9999997617272202,1.0000067219092603
5 74  3,1.0000543767590804,1.0000822944133079,0.9999992645275108,0.9999992645275108,1.0000822944133079
5 74  5,0.9999993623155109,1.0000017374492076,0.9999993361470328,0.9999993361470328,1.0000017374492076
5 74  7,1.000001484030441,1.0000047709340583,0.9999997617287552,0.9999997617287552,1.0000047709340583
5 95  1,1.000741546105039,0.9995298199973973,0.9997412505640512,0.9995298199973973,1.000741546105039
5 95  2,0.9997532059872113,1.0003374355219807,0.9995706796341456,0.9995706796341456,1.0003374355219807
5 95  3,0.9998974288033998,1.0001955581291233,0.9998804964657061,0.9998804964657061,1.0001955581291233
5 95  5,0.9990489280425824,1.001341316627314,0.9999999772566618,0.9990489280425824,1.001341316627314
5 95  7,0.999918535430138,1.0002258358348053,0.999918214955827,0.999918214955827,1.0002258358348053
5102  1,0.9998474464385892,1.0001937828751921,0.999736060848071,0.999736060848071,1.0001937828751921
5102  2,0.999643660815654,1.0011025302226917,0.9996434505384576,0.9996434505384576,1.0011025302226917
5102  3,1.0001500776898449,0.9999031988658855,0.9998622998729159,0.9998622998729159,1.0001500776898449
5102  5,0.9988529877825421,1.0042910217726007,0.9999999779275347,0.9988529877825421,1.0042910217726007
5102  7,1.0010383860279473,0.9992525828673035,0.9996056181556541,0.9992525828673035,1.0010383860279473
3 18  1,1.000106193929222,0.9998999018573531,0.9991886503928454,0.9991886503928454,1.000106193929222
3 18  4,1.0005769740255182,0.9994413016584964,0.9975519174051114,0.9975519174051114,1.0005769740255182
3 18  8,1.0000816707222044,0.9999188419963422,0.999999977798385,0.9999188419963422,1.0000816707222044
3 18  9,1.0001700511887444,0.9998541908934419,0.999540778326194,0.999540778326194,1.0001700511887444
3 18 13,1.0424639749077145,1.0011882520132909,0.9951214023830837,0.9951214023830837,1.0424639749077145
3 18 14,0.9999025086927246,1.0000880129760985,0.999902486490353,0.999902486490353,1.0000880129760985
4 12  1,0.9999542128168855,1.0000461466193713,0.9997136535099221,0.9997136535099221,1.0000461466193713
4 12  2,1.0446842553848752,1.000065435257726,0.9944389360975996,0.9944389360975996,1.0446842553848752
4 12  3,0.9999700304830659,1.0000310933824963,0.9996044402782976,0.9996044402782976,1.0000310933824963
3 17  1,1.0,1.0,,1.0,1.0
3 17  4,1.0,1.0,,1.0,1.0
3 17  8,1.0,1.0,,1.0,1.0
3 17  9,1.0,1.0,,1.0,1.0
3 17 13,1.0,1.0,,1.0,1.0
3 17 14,1.0,1.0,,1.0,1.0
3 10  1,1.0014845646909174,1.042996095688565,0.9951574034672231,0.9951574034672231,1.042996095688565
3 10  4,1.0001057502933226,1.0422483833475937,0.9947584538292624,0.9947584538292624,1.0422483833475937
3 10  8,1.0002631248604907,0.999757595544195,0.9990235361883683,0.9990235361883683,1.0002631248604907
3 10  9,0.9999773628339542,1.0000255284504003,0.9999066114458998,0.9999066114458998,1.0000255284504003
3 10 13,0.9982077254759774,1.002654952353454,0.9973565631313244,0.9973565631313244,1.002654952353454
3 10 14,1.0002890894108987,1.0000817940864626,0.9999854947338862,0.9999854947338862,1.0002890894108987
4 13  1,0.9998302735001551,1.0001392459801473,0.999830251233824,0.999830251233824,1.0001392459801473
4 13  2,0.999895987217819,1.0000417969146251,0.9998959649476591,0.9998959649476591,1.0000417969146251
4 13  3,0.9992036025022186,1.000224681598458,0.9992035802295708,0.9992035802295708,1.000224681598458
4 13  4,1.0001286697158438,1.0494753882224117,0.9938636382356683,0.9938636382356683,1.0494753882224117
5 71  1,1.0505935771594113,0.999004965666995,0.9999999777114582,0.999004965666995,1.0505935771594113
5 71  2,1.0500603405152578,0.999950636452234,0.9937238997868049,0.9937238997868049,1.0500603405152578
5 71  3,1.0000649926362946,0.9997854963705213,0.9997854740824762,0.9997854740824762,1.0000649926362946
5 71  5,1.0501409343179195,1.0001773813331996,0.9937985662080553,0.9937985662080553,1.0501409343179195
5 71  7,0.9996341922058309,1.0000453894882118,0.9996341699185265,0.9996341699185265,1.0000453894882118
5 73  1,0.999999991639179,1.0000000459845153,0.9999999679501862,0.9999999679501862,1.0000000459845153
5 73  2,0.9999985229091869,1.0000014798777768,0.9999992475197745,0.9999985229091869,1.0000014798777768
5 73  3,0.9999999463513146,1.0000000529519493,0.9999999240557571,0.9999999240557571,1.0000000529519493
5 73  5,0.99999999721306,1.000000002090205,0.99999997491754,0.99999997491754,1.000000002090205
5 73  7,1.000000089878897,0.999999915694988,0.9999999777044596,0.999999915694988,1.000000089878897
5 74  1,1.0000016331483303,1.0000036683131228,0.999999879464735,0.999999879464735,1.0000036683131228
5 74  2,1.0000123734334632,0.9999970277004813,0.9999968465476743,0.9999968465476743,1.0000123734334632
5 74  3,1.0000561348244552,1.00008929748506,0.9999990329270139,0.9999990329270139,1.00008929748506
5 74  5,0.9999996014658918,1.0000015836853637,0.9999995631453045,0.9999995631453045,1.0000015836853637
5 74  7,0.9999981139278621,1.0000055836653539,0.999998091632218,0.999998091632218,1.0000055836653539
5 95  1,1.0011191267463235,0.9990165889333457,0.9999999777041264,0.9990165889333457,1.0011191267463235
5 95  2,1.0002007130285888,0.9999315809312208,0.9999315391264577,0.9999315391264577,1.0002007130285888
5 95  3,1.0000859970808167,1.050837048310278,0.9936775231031303,0.9936775231031303,1.050837048310278
5 95  5,0.9988603895951625,1.0015529962727707,0.9999999777034035,0.9988603895951625,1.0015529962727707
5 95  7,0.9999475409856717,1.0002163187927633,0.9999448688779277,0.9999448688779277,1.0002163187927633
5102  1,0.9998029079615801,1.0002442091099701,0.9996553962271033,0.9996553962271033,1.0002442091099701
5102  2,1.0000641207866623,1.0537275230514096,0.9933080443660477,0.9933080443660477,1.0537275230514096
5102  3,1.0001700628096446,1.049343844413834,0.9938954785734929,0.9938954785734929,1.049343844413834
5102  5,1.0001379278980926,1.0576426693573258,0.9999999776981475,0.9999999776981475,1.0576426693573258
5102  7,1.0005990423959452,0.9996855487571231,0.9999999776981475,0.9996855487571231,1.0005990423959452
3 18  1,1.000030394637338,1.0000080704829033,0.9999983580261037,0.9999983580261037,1.000030394637338
3 18  4,1.0003698406221257,0.9996847875747824,0.998992837615652,0.998992837615652,1.0003698406221257
3 18  8,1.0000752522464773,0.9999241212496325,0.9999999776995279,0.9999241212496325,1.0000752522464773
3 18  9,1.00002722957342,1.000804918817936,0.9999091283634308,0.9999091283634308,1.000804918817936
3 18 13,0.9999983525690617,1.0011121615318466,0.9998603384150124,0.9998603384150124,1.0011121615318466
3 18 14,0.9999878337859295,1.0000236121748811,0.9999859986391912,0.9999859986391912,1.0000236121748811
4 12  1,0.9999661525938461,1.0000342113717522,0.9997920361928506,0.9997920361928506,1.0000342113717522
