iter,molecular_formula,molecular_mass
1371250,H7O5N128Al128,5332.747
1371275,H7O5N128Al128,5332.747
1371300,H7O5N128Al128,5332.747
1371325,H7O5N128Al128,5332.747
1371350,H7O5N128Al128,5332.747
1371375,H7O5N128Al128,5332.747
1371400,H7O5N128Al128,5332.747
1371425,H7O5N128Al128,5332.747
1371450,H7O5N128Al128,5332.747
1371475,H7O5N128Al128,5332.747
1371500,H7O5N128Al128,5332.747
1371525,H7O5N128Al128,5332.747
1371550,H7O5N128Al128,5332.747
1371575,H7O5N128Al128,5332.747
1371600,H7O5N128Al128,5332.747
1371625,H7O5N128Al128,5332.747
1371650,H7O5N128Al128,5332.747
1371675,H7O5N128Al128,5332.747
1371700,H7O5N128Al128,5332.747
1371725,H7O5N128Al128,5332.747
1371750,H7O5N128Al128,5332.747
1371775,H7O5N128Al128,5332.747
1371800,H7O5N128Al128,5332.747
1371825,H7O5N128Al128,5332.747
1371850,H7O5N128Al128,5332.747
1371875,H7O5N128Al128,5332.747
1371900,H7O5N128Al128,5332.747
1371925,H7O5N128Al128,5332.747
1371950,H7O5N128Al128,5332.747
1371975,H7O5N128Al128,5332.747
1372000,H7O5N128Al128,5332.747
1372025,H7O5N128Al128,5332.747
1372050,H7O5N128Al128,5332.747
1372075,H7O5N128Al128,5332.747
1372100,H7O5N128Al128,5332.747
1372125,H7O5N128Al128,5332.747
1372150,H7O5N128Al128,5332.747
1372175,H7O5N128Al128,5332.747
1372200,H7O5N128Al128,5332.747
1372225,H7O5N128Al128,5332.747
1372250,H7O5N128Al128,5332.747
1372275,H7O5N128Al128,5332.747
1372300,H7O5N128Al128,5332.747
1372325,H7O5N128Al128,5332.747
1372350,H7O5N128Al128,5332.747
1372375,H7O5N128Al128,5332.747
1372400,H7O5N128Al128,5332.747
1372425,H7O5N128Al128,5332.747
1372450,H7O5N128Al128,5332.747
1372475,H7O5N128Al128,5332.747
1372500,H7O5N128Al128,5332.747
1372525,H7O5N128Al128,5332.747
1372550,H7O5N128Al128,5332.747
1372575,H7O5N128Al128,5332.747
1372600,H7O5N128Al128,5332.747
1372625,H7O5N128Al128,5332.747
1372650,H7O5N128Al128,5332.747
1372675,H7O5N128Al128,5332.747
1372700,H7O5N128Al128,5332.747
1372725,H7O5N128Al128,5332.747
1372750,H7O5N128Al128,5332.747
1372775,H7O5N128Al128,5332.747
1372800,H7O5N128Al128,5332.747
1372825,H7O5N128Al128,5332.747
1372850,H7O5N128Al128,5332.747
1372875,H7O5N128Al128,5332.747
1372900,H7O5N128Al128,5332.747
1372925,H7O5N128Al128,5332.747
1372950,H7O5N128Al128,5332.747
1372975,H7O5N128Al128,5332.747
1373000,H9O6N128Al128,5350.762
1373025,H9O6N128Al128,5350.762
1373050,H9O6N128Al128,5350.762
1373075,H9O6N128Al128,5350.762
1373100,H7O5N128Al128,5332.747
1373125,H7O5N128Al128,5332.747
1373150,H7O5N128Al128,5332.747
1373175,H7O5N128Al128,5332.747
1373200,H7O5N128Al128,5332.747
1373225,H7O5N128Al128,5332.747
1373250,H7O5N128Al128,5332.747
1373275,H7O5N128Al128,5332.747
1373300,H7O5N128Al128,5332.747
1373325,H7O5N128Al128,5332.747
1373350,H7O5N128Al128,5332.747
1373375,H7O5N128Al128,5332.747
1373400,H7O5N128Al128,5332.747
1373425,H7O5N128Al128,5332.747
1373450,H7O5N128Al128,5332.747
1373475,H7O5N128Al128,5332.747
1373500,H7O5N128Al128,5332.747
1373525,H7O5N128Al128,5332.747
1373550,H7O5N128Al128,5332.747
1373575,H7O5N128Al128,5332.747
1373600,H7O5N128Al128,5332.747
1373625,H7O5N128Al128,5332.747
1373650,H7O5N128Al128,5332.747
1373675,H7O5N128Al128,5332.747
1373700,H7O5N128Al128,5332.747
1373725,H7O5N128Al128,5332.747
1373750,H7O5N128Al128,5332.747
1373775,H7O5N128Al128,5332.747
1373800,H7O5N128Al128,5332.747
1373825,H7O5N128Al128,5332.747
1373850,H7O5N128Al128,5332.747
1373875,H7O5N128Al128,5332.747
1373900,H7O5N128Al128,5332.747
1373925,H7O5N128Al128,5332.747
1373950,H7O5N128Al128,5332.747
1373975,H7O5N128Al128,5332.747
1374000,H7O5N128Al128,5332.747
1374025,H7O5N128Al128,5332.747
1374050,H7O5N128Al128,5332.747
1374075,H7O5N128Al128,5332.747
1374100,H7O5N128Al128,5332.747
1374125,H7O5N128Al128,5332.747
1374150,H7O5N128Al128,5332.747
1374175,H7O5N128Al128,5332.747
1374200,H7O5N128Al128,5332.747
1374225,H7O5N128Al128,5332.747
1374250,H7O5N128Al128,5332.747
1374275,H7O5N128Al128,5332.747
1374300,H7O5N128Al128,5332.747
1374325,H7O5N128Al128,5332.747
1374350,H7O5N128Al128,5332.747
1374375,H7O5N128Al128,5332.747
1374400,H7O5N128Al128,5332.747
1374425,H9O6N128Al128,5350.762
1374450,H9O6N128Al128,5350.762
1374475,H9O6N128Al128,5350.762
1374500,H9O6N128Al128,5350.762
1374525,H7O5N128Al128,5332.747
1374550,H7O5N128Al128,5332.747
1374575,H7O5N128Al128,5332.747
1374600,H7O5N128Al128,5332.747
1374625,H7O5N128Al128,5332.747
1374650,H7O5N128Al128,5332.747
1374675,H7O5N128Al128,5332.747
1374700,H7O5N128Al128,5332.747
1374725,H7O5N128Al128,5332.747
1374750,H7O5N128Al128,5332.747
1374775,H7O5N128Al128,5332.747
1374800,H7O5N128Al128,5332.747
1374825,H7O5N128Al128,5332.747
1374850,H7O5N128Al128,5332.747
1374875,H7O5N128Al128,5332.747
1374900,H7O5N128Al128,5332.747
1374925,H7O5N128Al128,5332.747
1374950,H9O6N128Al128,5350.762
1374975,H9O6N128Al128,5350.762
1375000,H9O6N128Al128,5350.762
1375025,H9O6N128Al128,5350.762
1375050,H7O5N128Al128,5332.747
1375075,H7O5N128Al128,5332.747
1375100,H7O5N128Al128,5332.747
1375125,H7O5N128Al128,5332.747
1375150,H7O5N128Al128,5332.747
1375175,H7O5N128Al128,5332.747
1375200,H7O5N128Al128,5332.747
1375225,H7O5N128Al128,5332.747
1375250,H7O5N128Al128,5332.747
1375275,H7O5N128Al128,5332.747
1375300,H7O5N128Al128,5332.747
1375325,H7O5N128Al128,5332.747
1375350,H7O5N128Al128,5332.747
1375375,H7O5N128Al128,5332.747
1375400,H7O5N128Al128,5332.747
1375425,H7O5N128Al128,5332.747
1375450,H7O5N128Al128,5332.747
1375475,H7O5N128Al128,5332.747
1375500,H7O5N128Al128,5332.747
1375525,H7O5N128Al128,5332.747
1375550,H7O5N128Al128,5332.747
1375575,H7O5N128Al128,5332.747
1375600,H7O5N128Al128,5332.747
1375625,H7O5N128Al128,5332.747
1375650,H7O5N128Al128,5332.747
1375675,H7O5N128Al128,5332.747
1375700,H7O5N128Al128,5332.747
1375725,H7O5N128Al128,5332.747
1375750,H7O5N128Al128,5332.747
1375775,H7O5N128Al128,5332.747
1375800,H7O5N128Al128,5332.747
1375825,H7O5N128Al128,5332.747
1375850,H7O5N128Al128,5332.747
1375875,H7O5N128Al128,5332.747
1375900,H7O5N128Al128,5332.747
1375925,H7O5N128Al128,5332.747
1375950,H7O5N128Al128,5332.747
1375975,H7O5N128Al128,5332.747
1376000,H7O5N128Al128,5332.747
1376025,H7O5N128Al128,5332.747
1376050,H7O5N128Al128,5332.747
1376075,H7O5N128Al128,5332.747
1376100,H7O5N128Al128,5332.747
1376125,H7O5N128Al128,5332.747
1376150,H7O5N128Al128,5332.747
1376175,H7O5N128Al128,5332.747
1376200,H7O5N128Al128,5332.747
1376225,H7O5N128Al128,5332.747
1376250,H7O5N128Al128,5332.747
1376275,H7O5N128Al128,5332.747
1376300,H7O5N128Al128,5332.747
1376325,H7O5N128Al128,5332.747
1376350,H7O5N128Al128,5332.747
1376375,H7O5N128Al128,5332.747
1376400,H7O5N128Al128,5332.747
1376425,H7O5N128Al128,5332.747
1376450,H7O5N128Al128,5332.747
1376475,H7O5N128Al128,5332.747
1376500,H7O5N128Al128,5332.747
1376525,H7O5N128Al128,5332.747
1376550,H7O5N128Al128,5332.747
1376575,H7O5N128Al128,5332.747
1376600,H7O5N128Al128,5332.747
1376625,H7O5N128Al128,5332.747
1376650,H7O5N128Al128,5332.747
1376675,H7O5N128Al128,5332.747
1376700,H7O5N128Al128,5332.747
1376725,H9O6N128Al128,5350.762
1376750,H7O5N128Al128,5332.747
1376775,H7O5N128Al128,5332.747
1376800,H7O5N128Al128,5332.747
1376825,H7O5N128Al128,5332.747
1376850,H7O5N128Al128,5332.747
1376875,H7O5N128Al128,5332.747
1376900,H7O5N128Al128,5332.747
1376925,H7O5N128Al128,5332.747
1376950,H7O5N128Al128,5332.747
1376975,H7O5N128Al128,5332.747
1377000,H7O5N128Al128,5332.747
1377025,H7O5N128Al128,5332.747
1377050,H7O5N128Al128,5332.747
1377075,H7O5N128Al128,5332.747
1377100,H7O5N128Al128,5332.747
1377125,H7O5N128Al128,5332.747
1377150,H7O5N128Al128,5332.747
1377175,H7O5N128Al128,5332.747
1377200,H7O5N128Al128,5332.747
1377225,H7O5N128Al128,5332.747
1377250,H7O5N128Al128,5332.747
1377275,H7O5N128Al128,5332.747
1377300,H7O5N128Al128,5332.747
1377325,H7O5N128Al128,5332.747
1377350,H7O5N128Al128,5332.747
1377375,H7O5N128Al128,5332.747
1377400,H7O5N128Al128,5332.747
1377425,H7O5N128Al128,5332.747
1377450,H7O5N128Al128,5332.747
1377475,H7O5N128Al128,5332.747
1377500,H7O5N128Al128,5332.747
1377525,H7O5N128Al128,5332.747
1377550,H7O5N128Al128,5332.747
1377575,H7O5N128Al128,5332.747
1377600,H7O5N128Al128,5332.747
1377625,H7O5N128Al128,5332.747
1377650,H7O5N128Al128,5332.747
1377675,H7O5N128Al128,5332.747
1377700,H7O5N128Al128,5332.747
1377725,H7O5N128Al128,5332.747
1377750,H7O5N128Al128,5332.747
1377775,H7O5N128Al128,5332.747
1377800,H7O5N128Al128,5332.747
1377825,H7O5N128Al128,5332.747
1377850,H7O5N128Al128,5332.747
1377875,H7O5N128Al128,5332.747
1377900,H7O5N128Al128,5332.747
1377925,H7O5N128Al128,5332.747
1377950,H7O5N128Al128,5332.747
1377975,H7O5N128Al128,5332.747
1378000,H7O5N128Al128,5332.747
1378025,H7O5N128Al128,5332.747
1378050,H7O5N128Al128,5332.747
1378075,H7O5N128Al128,5332.747
1378100,H7O5N128Al128,5332.747
1378125,H7O5N128Al128,5332.747
1378150,H7O5N128Al128,5332.747
1378175,H7O5N128Al128,5332.747
1378200,H7O5N128Al128,5332.747
1378225,H7O5N128Al128,5332.747
1378250,H7O5N128Al128,5332.747
1378275,H7O5N128Al128,5332.747
1378300,H7O5N128Al128,5332.747
1378325,H7O5N128Al128,5332.747
1378350,H7O5N128Al128,5332.747
1378375,H7O5N128Al128,5332.747
1378400,H7O5N128Al128,5332.747
1378425,H7O5N128Al128,5332.747
1378450,H7O5N128Al128,5332.747
1378475,H7O5N128Al128,5332.747
1378500,H7O5N128Al128,5332.747
1378525,H7O5N128Al128,5332.747
1378550,H7O5N128Al128,5332.747
1378575,H7O5N128Al128,5332.747
1378600,H7O5N128Al128,5332.747
1378625,H7O5N128Al128,5332.747
1378650,H7O5N128Al128,5332.747
1378675,H7O5N128Al128,5332.747
1378700,H7O5N128Al128,5332.747
1378725,H7O5N128Al128,5332.747
1378750,H7O5N128Al128,5332.747
1378775,H7O5N128Al128,5332.747
1378800,H7O5N128Al128,5332.747
1378825,H7O5N128Al128,5332.747
1378850,H7O5N128Al128,5332.747
1378875,H7O5N128Al128,5332.747
1378900,H7O5N128Al128,5332.747
1378925,H7O5N128Al128,5332.747
1378950,H7O5N128Al128,5332.747
1378975,H7O5N128Al128,5332.747
1379000,H7O5N128Al128,5332.747
1379025,H7O5N128Al128,5332.747
1379050,H7O5N128Al128,5332.747
1379075,H7O5N128Al128,5332.747
1379100,H7O5N128Al128,5332.747
1379125,H7O5N128Al128,5332.747
1379150,H7O5N128Al128,5332.747
1379175,H7O5N128Al128,5332.747
1379200,H9O6N128Al128,5350.762
1379225,H9O6N128Al128,5350.762
1379250,H7O5N128Al128,5332.747
1379275,H7O5N128Al128,5332.747
1379300,H7O5N128Al128,5332.747
1379325,H7O5N128Al128,5332.747
1379350,H7O5N128Al128,5332.747
1379375,H7O5N128Al128,5332.747
1379400,H7O5N128Al128,5332.747
1379425,H7O5N128Al128,5332.747
1379450,H7O5N128Al128,5332.747
1379475,H7O5N128Al128,5332.747
1379500,H7O5N128Al128,5332.747
1379525,H7O5N128Al128,5332.747
1379550,H7O5N128Al128,5332.747
1379575,H7O5N128Al128,5332.747
1379600,H7O5N128Al128,5332.747
1379625,H7O5N128Al128,5332.747
1379650,H7O5N128Al128,5332.747
1379675,H7O5N128Al128,5332.747
1379700,H7O5N128Al128,5332.747
1379725,H7O5N128Al128,5332.747
1379750,H7O5N128Al128,5332.747
1379775,H9O6N128Al128,5350.762
1379800,H9O6N128Al128,5350.762
1379825,H9O6N128Al128,5350.762
1379850,H9O6N128Al128,5350.762
1379875,H9O6N128Al128,5350.762
1379900,H9O6N128Al128,5350.762
1379925,H7O5N128Al128,5332.747
1379950,H7O5N128Al128,5332.747
1379975,H7O5N128Al128,5332.747
1380000,H7O5N128Al128,5332.747
1380025,H7O5N128Al128,5332.747
1380050,H7O5N128Al128,5332.747
1380075,H7O5N128Al128,5332.747
1380100,H7O5N128Al128,5332.747
1380125,H7O5N128Al128,5332.747
1380150,H7O5N128Al128,5332.747
1380175,H7O5N128Al128,5332.747
1380200,H7O5N128Al128,5332.747
1380225,H7O5N128Al128,5332.747
1380250,H7O5N128Al128,5332.747
1380275,H7O5N128Al128,5332.747
1380300,H7O5N128Al128,5332.747
1380325,H7O5N128Al128,5332.747
1380350,H7O5N128Al128,5332.747
1380375,H7O5N128Al128,5332.747
1380400,H7O5N128Al128,5332.747
1380425,H7O5N128Al128,5332.747
1380450,H7O5N128Al128,5332.747
1380475,H7O5N128Al128,5332.747
1380500,H7O5N128Al128,5332.747
1380525,H7O5N128Al128,5332.747
1380550,H7O5N128Al128,5332.747
1380575,H7O5N128Al128,5332.747
1380600,H7O5N128Al128,5332.747
1380625,H9O6N128Al128,5350.762
1380650,H9O6N128Al128,5350.762
1380675,H7O5N128Al128,5332.747
1380700,H7O5N128Al128,5332.747
1380725,H7O5N128Al128,5332.747
1380750,H7O5N128Al128,5332.747
1380775,H7O5N128Al128,5332.747
1380800,H7O5N128Al128,5332.747
1380825,H7O5N128Al128,5332.747
1380850,H7O5N128Al128,5332.747
1380875,H7O5N128Al128,5332.747
1380900,H7O5N128Al128,5332.747
1380925,H7O5N128Al128,5332.747
1380950,H7O5N128Al128,5332.747
1380975,H7O5N128Al128,5332.747
1381000,H7O5N128Al128,5332.747
1381025,H7O5N128Al128,5332.747
1381050,H7O5N128Al128,5332.747
1381075,H7O5N128Al128,5332.747
1381100,H7O5N128Al128,5332.747
1381125,H7O5N128Al128,5332.747
1381150,H7O5N128Al128,5332.747
1381175,H7O5N128Al128,5332.747
1381200,H7O5N128Al128,5332.747
1381225,H7O5N128Al128,5332.747
1381250,H7O5N128Al128,5332.747
1381275,H7O5N128Al128,5332.747
1381300,H7O5N128Al128,5332.747
1381325,H7O5N128Al128,5332.747
1381350,H7O5N128Al128,5332.747
1381375,H7O5N128Al128,5332.747
1381400,H7O5N128Al128,5332.747
1381425,H7O5N128Al128,5332.747
1381450,H7O5N128Al128,5332.747
1381475,H7O5N128Al128,5332.747
1381500,H7O5N128Al128,5332.747
1381525,H7O5N128Al128,5332.747
1381550,H7O5N128Al128,5332.747
1381575,H7O5N128Al128,5332.747
1381600,H7O5N128Al128,5332.747
1381625,H7O5N128Al128,5332.747
1381650,H7O5N128Al128,5332.747
1381675,H7O5N128Al128,5332.747
1381700,H7O5N128Al128,5332.747
1381725,H7O5N128Al128,5332.747
1381750,H7O5N128Al128,5332.747
1381775,H7O5N128Al128,5332.747
1381800,H7O5N128Al128,5332.747
1381825,H7O5N128Al128,5332.747
1381850,H7O5N128Al128,5332.747
1381875,H7O5N128Al128,5332.747
1381900,H7O5N128Al128,5332.747
1381925,H7O5N128Al128,5332.747
1381950,H7O5N128Al128,5332.747
1381975,H7O5N128Al128,5332.747
1382000,H7O5N128Al128,5332.747
1382025,H7O5N128Al128,5332.747
1382050,H7O5N128Al128,5332.747
1382075,H7O5N128Al128,5332.747
1382100,H7O5N128Al128,5332.747
1382125,H7O5N128Al128,5332.747
1382150,H7O5N128Al128,5332.747
1382175,H7O5N128Al128,5332.747
1382200,H7O5N128Al128,5332.747
1382225,H7O5N128Al128,5332.747
1382250,H7O5N128Al128,5332.747
1382275,H7O5N128Al128,5332.747
1382300,H7O5N128Al128,5332.747
1382325,H9O6N128Al128,5350.762
1382350,H9O6N128Al128,5350.762
1382375,H9O6N128Al128,5350.762
1382400,H9O6N128Al128,5350.762
1382425,H7O5N128Al128,5332.747
1382450,H7O5N128Al128,5332.747
1382475,H7O5N128Al128,5332.747
1382500,H7O5N128Al128,5332.747
1382525,H7O5N128Al128,5332.747
1382550,H7O5N128Al128,5332.747
1382575,H7O5N128Al128,5332.747
1382600,H7O5N128Al128,5332.747
1382625,H7O5N128Al128,5332.747
1382650,H7O5N128Al128,5332.747
1382675,H7O5N128Al128,5332.747
1382700,H7O5N128Al128,5332.747
1382725,H7O5N128Al128,5332.747
1382750,H7O5N128Al128,5332.747
1382775,H7O5N128Al128,5332.747
1382800,H7O5N128Al128,5332.747
1382825,H7O5N128Al128,5332.747
1382850,H7O5N128Al128,5332.747
1382875,H7O5N128Al128,5332.747
1382900,H7O5N128Al128,5332.747
1382925,H7O5N128Al128,5332.747
1382950,H7O5N128Al128,5332.747
1382975,H7O5N128Al128,5332.747
1383000,H7O5N128Al128,5332.747
1383025,H7O5N128Al128,5332.747
1383050,H7O5N128Al128,5332.747
1383075,H7O5N128Al128,5332.747
1383100,H7O5N128Al128,5332.747
1383125,H7O5N128Al128,5332.747
1383150,H7O5N128Al128,5332.747
1383175,H7O5N128Al128,5332.747
1383200,H7O5N128Al128,5332.747
1383225,H7O5N128Al128,5332.747
1383250,H7O5N128Al128,5332.747
1383275,H7O5N128Al128,5332.747
1383300,H7O5N128Al128,5332.747
1383325,H7O5N128Al128,5332.747
1383350,H7O5N128Al128,5332.747
1383375,H7O5N128Al128,5332.747
1383400,H7O5N128Al128,5332.747
1383425,H7O5N128Al128,5332.747
1383450,H7O5N128Al128,5332.747
1383475,H7O5N128Al128,5332.747
1383500,H7O5N128Al128,5332.747
1383525,H7O5N128Al128,5332.747
1383550,H7O5N128Al128,5332.747
1383575,H7O5N128Al128,5332.747
1383600,H9O6N128Al128,5350.762
1383625,H9O6N128Al128,5350.762
1383650,H9O6N128Al128,5350.762
1383675,H9O6N128Al128,5350.762
1383700,H7O5N128Al128,5332.747
1383725,H7O5N128Al128,5332.747
1383750,H7O5N128Al128,5332.747
1383775,H7O5N128Al128,5332.747
1383800,H7O5N128Al128,5332.747
1383825,H7O5N128Al128,5332.747
1383850,H7O5N128Al128,5332.747
1383875,H7O5N128Al128,5332.747
1383900,H7O5N128Al128,5332.747
1383925,H7O5N128Al128,5332.747
1383950,H7O5N128Al128,5332.747
1383975,H7O5N128Al128,5332.747
1384000,H7O5N128Al128,5332.747
1384025,H7O5N128Al128,5332.747
1384050,H7O5N128Al128,5332.747
1384075,H7O5N128Al128,5332.747
1384100,H7O5N128Al128,5332.747
1384125,H7O5N128Al128,5332.747
1384150,H7O5N128Al128,5332.747
1384175,H7O5N128Al128,5332.747
1384200,H7O5N128Al128,5332.747
1384225,H7O5N128Al128,5332.747
1384250,H7O5N128Al128,5332.747
1384275,H7O5N128Al128,5332.747
1384300,H7O5N128Al128,5332.747
1384325,H7O5N128Al128,5332.747
1384350,H7O5N128Al128,5332.747
1384375,H7O5N128Al128,5332.747
1384400,H7O5N128Al128,5332.747
1384425,H7O5N128Al128,5332.747
1384450,H7O5N128Al128,5332.747
1384475,H7O5N128Al128,5332.747
1384500,H7O5N128Al128,5332.747
1384525,H7O5N128Al128,5332.747
1384550,H7O5N128Al128,5332.747
1384575,H7O5N128Al128,5332.747
1384600,H7O5N128Al128,5332.747
1384625,H7O5N128Al128,5332.747
1384650,H7O5N128Al128,5332.747
1384675,H7O5N128Al128,5332.747
1384700,H7O5N128Al128,5332.747
1384725,H7O5N128Al128,5332.747
1384750,H7O5N128Al128,5332.747
1384775,H7O5N128Al128,5332.747
1384800,H7O5N128Al128,5332.747
1384825,H7O5N128Al128,5332.747
1384850,H7O5N128Al128,5332.747
1384875,H7O5N128Al128,5332.747
1384900,H7O5N128Al128,5332.747
1384925,H7O5N128Al128,5332.747
1384950,H7O5N128Al128,5332.747
1384975,H7O5N128Al128,5332.747
1385000,H7O5N128Al128,5332.747
1385025,H7O5N128Al128,5332.747
1385050,H7O5N128Al128,5332.747
1385075,H7O5N128Al128,5332.747
1385100,H7O5N128Al128,5332.747
1385125,H7O5N128Al128,5332.747
1385150,H7O5N128Al128,5332.747
1385175,H7O5N128Al128,5332.747
1385200,H7O5N128Al128,5332.747
1385225,H7O5N128Al128,5332.747
1385250,H7O5N128Al128,5332.747
1385275,H7O5N128Al128,5332.747
1385300,H7O5N128Al128,5332.747
1385325,H7O5N128Al128,5332.747
1385350,H7O5N128Al128,5332.747
1385375,H7O5N128Al128,5332.747
1385400,H7O5N128Al128,5332.747
1385425,H7O5N128Al128,5332.747
1385450,H7O5N128Al128,5332.747
1385475,H7O5N128Al128,5332.747
1385500,H7O5N128Al128,5332.747
1385525,H7O5N128Al128,5332.747
1385550,H7O5N128Al128,5332.747
1385575,H7O5N128Al128,5332.747
1385600,H7O5N128Al128,5332.747
1385625,H7O5N128Al128,5332.747
1385650,H7O5N128Al128,5332.747
1385675,H7O5N128Al128,5332.747
1385700,H7O5N128Al128,5332.747
1385725,H7O5N128Al128,5332.747
1385750,H7O5N128Al128,5332.747
1385775,H7O5N128Al128,5332.747
1385800,H7O5N128Al128,5332.747
1385825,H7O5N128Al128,5332.747
1385850,H7O5N128Al128,5332.747
1385875,H7O5N128Al128,5332.747
1385900,H7O5N128Al128,5332.747
1385925,H7O5N128Al128,5332.747
1385950,H7O5N128Al128,5332.747
1385975,H7O5N128Al128,5332.747
1386000,H7O5N128Al128,5332.747
1386025,H7O5N128Al128,5332.747
1386050,H7O5N128Al128,5332.747
1386075,H7O5N128Al128,5332.747
1386100,H7O5N128Al128,5332.747
1386125,H7O5N128Al128,5332.747
1386150,H7O5N128Al128,5332.747
1386175,H7O5N128Al128,5332.747
1386200,H7O5N128Al128,5332.747
1386225,H7O5N128Al128,5332.747
1386250,H7O5N128Al128,5332.747
1386275,H7O5N128Al128,5332.747
1386300,H7O5N128Al128,5332.747
1386325,H7O5N128Al128,5332.747
1386350,H7O5N128Al128,5332.747
1386375,H7O5N128Al128,5332.747
1386400,H7O5N128Al128,5332.747
1386425,H7O5N128Al128,5332.747
1386450,H7O5N128Al128,5332.747
1386475,H7O5N128Al128,5332.747
1386500,H7O5N128Al128,5332.747
1386525,H7O5N128Al128,5332.747
1386550,H7O5N128Al128,5332.747
1386575,H7O5N128Al128,5332.747
1386600,H7O5N128Al128,5332.747
1386625,H7O5N128Al128,5332.747
1386650,H7O5N128Al128,5332.747
1386675,H7O5N128Al128,5332.747
1386700,H7O5N128Al128,5332.747
1386725,H7O5N128Al128,5332.747
1386750,H7O5N128Al128,5332.747
1386775,H7O5N128Al128,5332.747
1386800,H7O5N128Al128,5332.747
1386825,H7O5N128Al128,5332.747
1386850,H7O5N128Al128,5332.747
1386875,H7O5N128Al128,5332.747
1386900,H7O5N128Al128,5332.747
1386925,H7O5N128Al128,5332.747
1386950,H7O5N128Al128,5332.747
1386975,H7O5N128Al128,5332.747
1387000,H7O5N128Al128,5332.747
1387025,H7O5N128Al128,5332.747
1387050,H7O5N128Al128,5332.747
1387075,H7O5N128Al128,5332.747
1387100,H7O5N128Al128,5332.747
1387125,H7O5N128Al128,5332.747
1387150,H7O5N128Al128,5332.747
1387175,H7O5N128Al128,5332.747
1387200,H7O5N128Al128,5332.747
1387225,H7O5N128Al128,5332.747
1387250,H7O5N128Al128,5332.747
1387275,H7O5N128Al128,5332.747
1387300,H7O5N128Al128,5332.747
1387325,H7O5N128Al128,5332.747
1387350,H7O5N128Al128,5332.747
1387375,H7O5N128Al128,5332.747
1387400,H7O5N128Al128,5332.747
1387425,H7O5N128Al128,5332.747
1387450,H7O5N128Al128,5332.747
1387475,H7O5N128Al128,5332.747
1387500,H7O5N128Al128,5332.747
1387525,H7O5N128Al128,5332.747
1387550,H7O5N128Al128,5332.747
1387575,H7O5N128Al128,5332.747
1387600,H7O5N128Al128,5332.747
1387625,H7O5N128Al128,5332.747
1387650,H7O5N128Al128,5332.747
1387675,H7O5N128Al128,5332.747
1387700,H7O5N128Al128,5332.747
1387725,H7O5N128Al128,5332.747
1387750,H7O5N128Al128,5332.747
1387775,H7O5N128Al128,5332.747
1387800,H7O5N128Al128,5332.747
1387825,H7O5N128Al128,5332.747
1387850,H7O5N128Al128,5332.747
1387875,H7O5N128Al128,5332.747
1387900,H7O5N128Al128,5332.747
1387925,H7O5N128Al128,5332.747
1387950,H7O5N128Al128,5332.747
1387975,H7O5N128Al128,5332.747
1388000,H7O5N128Al128,5332.747
1388025,H7O5N128Al128,5332.747
1388050,H7O5N128Al128,5332.747
1388075,H7O5N128Al128,5332.747
1388100,H7O5N128Al128,5332.747
1388125,H7O5N128Al128,5332.747
1388150,H7O5N128Al128,5332.747
1388175,H7O5N128Al128,5332.747
1388200,H7O5N128Al128,5332.747
1388225,H7O5N128Al128,5332.747
1388250,H7O5N128Al128,5332.747
1388275,H7O5N128Al128,5332.747
1388300,H7O5N128Al128,5332.747
1388325,H7O5N128Al128,5332.747
1388350,H7O5N128Al128,5332.747
1388375,H7O5N128Al128,5332.747
1388400,H7O5N128Al128,5332.747
1388425,H7O5N128Al128,5332.747
1388450,H7O5N128Al128,5332.747
1388475,H7O5N128Al128,5332.747
1388500,H7O5N128Al128,5332.747
1388525,H7O5N128Al128,5332.747
1388550,H7O5N128Al128,5332.747
1388575,H7O5N128Al128,5332.747
1388600,H7O5N128Al128,5332.747
1388625,H7O5N128Al128,5332.747
1388650,H7O5N128Al128,5332.747
1388675,H7O5N128Al128,5332.747
1388700,H7O5N128Al128,5332.747
1388725,H7O5N128Al128,5332.747
1388750,H7O5N128Al128,5332.747
1388775,H7O5N128Al128,5332.747
1388800,H7O5N128Al128,5332.747
1388825,H7O5N128Al128,5332.747
1388850,H7O5N128Al128,5332.747
1388875,H7O5N128Al128,5332.747
1388900,H7O5N128Al128,5332.747
1388925,H7O5N128Al128,5332.747
1388950,H7O5N128Al128,5332.747
1388975,H7O5N128Al128,5332.747
1389000,H7O5N128Al128,5332.747
1389025,H7O5N128Al128,5332.747
1389050,H7O5N128Al128,5332.747
1389075,H7O5N128Al128,5332.747
1389100,H7O5N128Al128,5332.747
1389125,H7O5N128Al128,5332.747
1389150,H7O5N128Al128,5332.747
1389175,H7O5N128Al128,5332.747
1389200,H7O5N128Al128,5332.747
1389225,H7O5N128Al128,5332.747
1389250,H7O5N128Al128,5332.747
1389275,H7O5N128Al128,5332.747
1389300,H7O5N128Al128,5332.747
1389325,H7O5N128Al128,5332.747
1389350,H7O5N128Al128,5332.747
1389375,H7O5N128Al128,5332.747
1389400,H7O5N128Al128,5332.747
1389425,H7O5N128Al128,5332.747
1389450,H7O5N128Al128,5332.747
1389475,H7O5N128Al128,5332.747
1389500,H7O5N128Al128,5332.747
1389525,H7O5N128Al128,5332.747
1389550,H7O5N128Al128,5332.747
1389575,H7O5N128Al128,5332.747
1389600,H7O5N128Al128,5332.747
